time, theta_0, theta_1, theta_2, theta_3, theta_4, theta_5, theta_6, theta_7, theta_8, theta_9, theta_10, theta_11, theta_12, theta_13, theta_14, theta_15, theta_16, theta_17, theta_18, theta_19, theta_20, theta_21, theta_22, theta_23, theta_24, theta_25, theta_26, theta_27, theta_28, theta_29, theta_30, theta_31, theta_32, theta_33, theta_34, theta_35, theta_36, theta_37, theta_38, theta_39, theta_40, theta_41, theta_42, theta_43, theta_44, theta_45, theta_46, theta_47, theta_48, theta_49, theta_50, theta_51, theta_52, theta_53, theta_54, theta_55, theta_56, theta_57, theta_58, theta_59, theta_60, theta_61, theta_62, theta_63, theta_64, theta_65, theta_66, theta_67, theta_68, theta_69, theta_70, theta_71, theta_72, theta_73, theta_74, theta_75, theta_76, theta_77, theta_78, theta_79, theta_80, theta_81, theta_82, theta_83, theta_84, theta_85, theta_86, theta_87, theta_88, theta_89, theta_90, theta_91, theta_92, theta_93, theta_94, theta_95, theta_96, theta_97, theta_98, theta_99, OrderPara_drawX, OrderPara_drawY
10.750000, 269.636199, 275.177378, 274.359926, 272.494251, 274.823333, 273.050192, 272.256428, 269.817913, 270.353098, 274.939263, 275.744275, 271.823002, 270.161546, 275.549477, 275.863571, 272.398902, 271.772950, 275.527899, 275.716977, 272.844455, 275.269737, 275.655284, 275.784422, 272.037657, 275.306994, 269.712312, 272.337240, 272.161970, 273.809810, 273.123414, 275.755182, 272.488275, 272.554780, 272.375049, 272.679354, 275.281633, 275.513316, 275.117094, 275.898564, 275.653797, 274.810263, 269.919018, 275.704591, 272.510341, 275.799785, 271.451419, 275.218124, 270.454844, 273.209466, 275.562638, 275.495544, 272.942021, 274.400454, 275.359069, 272.157537, 274.622230, 272.860891, 273.157150, 275.459685, 275.342129, 272.386857, 272.945398, 275.444650, 275.175233, 272.930834, 272.396552, 275.405827, 271.710139, 271.570092, 272.230019, 270.321063, 269.758615, 269.820147, 272.446434, 272.410876, 269.723035, 272.542835, 274.084576, 272.311301, 272.238938, 275.105884, 269.879247, 275.325543, 270.837555, 272.178439, 272.958421, 272.730819, 272.186713, 275.708115, 273.027613, 271.054812, 272.356359, 272.369660, 272.845902, 272.016761, 275.241933, 271.611957, 272.196713, 271.724475, 273.055524, 0.000731, 0.000589

10.760000, 269.886632, 275.429701, 274.612161, 272.745425, 275.076052, 273.300207, 272.508256, 270.068019, 270.603223, 275.191924, 275.995134, 272.075655, 270.411484, 275.800873, 276.114131, 272.650342, 272.025645, 275.779355, 275.967909, 273.094769, 275.521864, 275.906384, 276.035177, 272.289994, 275.559033, 269.962591, 272.588850, 272.414036, 274.060601, 273.373374, 276.006013, 272.739465, 272.805786, 272.626555, 272.930035, 275.533732, 275.764813, 275.369527, 276.149043, 275.904902, 275.062984, 270.169008, 275.955557, 272.761470, 276.050500, 271.704044, 275.470364, 270.705142, 273.459399, 275.813997, 275.747089, 273.192169, 274.652773, 275.610979, 272.409613, 274.874874, 273.111174, 273.407094, 275.711329, 275.594082, 272.638331, 273.195541, 275.696335, 275.427560, 273.180998, 272.647998, 275.657616, 271.962865, 271.822809, 272.481915, 270.571144, 270.008812, 270.070250, 272.697741, 272.662283, 269.973295, 272.793874, 274.336121, 272.562983, 272.490811, 275.358336, 270.129276, 275.577537, 271.088805, 272.430464, 273.208545, 272.981377, 272.438719, 275.959071, 273.277651, 271.306662, 272.607917, 272.621181, 273.096214, 272.269138, 275.494122, 271.864689, 272.448693, 271.977196, 273.305534, 0.000566, 0.000753

10.770000, 270.137066, 275.682024, 274.864400, 272.996598, 275.328774, 273.550221, 272.760084, 270.318124, 270.853344, 275.444586, 276.245994, 272.328310, 270.661418, 276.052269, 276.364691, 272.901782, 272.278341, 276.030811, 276.218842, 273.345084, 275.773990, 276.157485, 276.285932, 272.542331, 275.811071, 270.212871, 272.840461, 272.666101, 274.311390, 273.623332, 276.256844, 272.990656, 273.056793, 272.878061, 273.180716, 275.785831, 276.016309, 275.621961, 276.399523, 276.156006, 275.315708, 270.418997, 276.206522, 273.012599, 276.301216, 271.956674, 275.722604, 270.955436, 273.709329, 276.065356, 275.998635, 273.442316, 274.905095, 275.862889, 272.661689, 275.127523, 273.361458, 273.657037, 275.962973, 275.846034, 272.889804, 273.445682, 275.948019, 275.679887, 273.431162, 272.899445, 275.909404, 272.215594, 272.075531, 272.733811, 270.821220, 270.259009, 270.320352, 272.949048, 272.913689, 270.223554, 273.044914, 274.587666, 272.814664, 272.742685, 275.610789, 270.379305, 275.829530, 271.340055, 272.682490, 273.458668, 273.231934, 272.690724, 276.210027, 273.527687, 271.558514, 272.859475, 272.872702, 273.346526, 272.521515, 275.746310, 272.117424, 272.700674, 272.229919, 273.555543, 0.000365, 0.000872

10.780000, 270.387500, 275.934347, 275.116643, 273.247772, 275.581498, 273.800233, 273.011912, 270.568229, 271.103460, 275.697249, 276.496854, 272.580967, 270.911350, 276.303664, 276.615251, 273.153222, 272.531039, 276.282267, 276.469774, 273.595398, 276.026116, 276.408586, 276.536687, 272.794668, 276.063110, 270.463150, 273.092071, 272.918166, 274.562176, 273.873288, 276.507675, 273.241846, 273.307800, 273.129567, 273.431398, 276.037929, 276.267806, 275.874395, 276.650003, 276.407111, 275.568434, 270.668984, 276.457488, 273.263728, 276.551932, 272.209308, 275.974844, 271.205725, 273.959256, 276.316715, 276.250181, 273.692462, 275.157421, 276.114798, 272.913765, 275.380175, 273.611741, 273.906976, 276.214617, 276.097986, 273.141277, 273.695824, 276.199704, 275.932215, 273.681326, 273.150891, 276.161192, 272.468325, 272.328255, 272.985707, 271.071292, 270.509205, 270.570453, 273.200355, 273.165095, 270.473813, 273.295953, 274.839213, 273.066345, 272.994558, 275.863242, 270.629332, 276.081523, 271.591305, 272.934515, 273.708790, 273.482492, 272.942729, 276.460984, 273.777723, 271.810369, 273.111033, 273.124223, 273.596837, 272.773892, 275.998499, 272.370162, 272.952654, 272.482644, 273.805550, 0.000140, 0.000938

10.790000, 270.637934, 276.186670, 275.368889, 273.498945, 275.834225, 274.050244, 273.263739, 270.818332, 271.353573, 275.949915, 276.747714, 272.833625, 271.161277, 276.555060, 276.865812, 273.404661, 272.783739, 276.533723, 276.720707, 273.845712, 276.278241, 276.659687, 276.787443, 273.047006, 276.315147, 270.713428, 273.343682, 273.170230, 274.812960, 274.123242, 276.758506, 273.493036, 273.558808, 273.381073, 273.682080, 276.290027, 276.519302, 276.126830, 276.900483, 276.658217, 275.821163, 270.918970, 276.708455, 273.514857, 276.802649, 272.461946, 276.227084, 271.456011, 274.209181, 276.568074, 276.501726, 273.942608, 275.409751, 276.366707, 273.165840, 275.632830, 273.862024, 274.156914, 276.466260, 276.349938, 273.392750, 273.945964, 276.451388, 276.184542, 273.931488, 273.402337, 276.412980, 272.721058, 272.580983, 273.237603, 271.321360, 270.759401, 270.820554, 273.451662, 273.416501, 270.724072, 273.546993, 275.090761, 273.318026, 273.246430, 276.115696, 270.879358, 276.333516, 271.842555, 273.186539, 273.958912, 273.733050, 273.194733, 276.711940, 274.027757, 272.062226, 273.362590, 273.375744, 273.847149, 273.026270, 276.250687, 272.622903, 273.204634, 272.735372, 274.055556, -0.000095, 0.000946

10.800000, 270.888368, 276.438993, 275.621140, 273.750119, 276.086954, 274.300253, 273.515566, 271.068435, 271.603681, 276.202581, 276.998574, 273.086284, 271.411202, 276.806455, 277.116373, 273.656101, 273.036440, 276.785178, 276.971640, 274.096027, 276.530367, 276.910788, 277.038198, 273.299343, 276.567185, 270.963707, 273.595292, 273.422294, 275.063741, 274.373194, 277.009338, 273.744226, 273.809815, 273.632579, 273.932762, 276.542125, 276.770798, 276.379264, 277.150963, 276.909322, 276.073895, 271.168954, 276.959421, 273.765986, 277.053366, 272.714588, 276.479323, 271.706292, 274.459103, 276.819432, 276.753271, 274.192753, 275.662085, 276.618616, 273.417915, 275.885490, 274.112307, 274.406849, 276.717903, 276.601889, 273.644223, 274.196104, 276.703072, 276.436869, 274.181651, 273.653783, 276.664768, 272.973793, 272.833715, 273.489498, 271.571424, 271.009597, 271.070653, 273.702968, 273.667908, 270.974331, 273.798033, 275.342310, 273.569707, 273.498303, 276.368149, 271.129382, 276.585509, 272.093804, 273.438564, 274.209033, 273.983608, 273.446737, 276.962897, 274.277790, 272.314085, 273.614148, 273.627265, 274.097460, 273.278647, 276.502875, 272.875648, 273.456613, 272.988101, 274.305560, -0.000325, 0.000897

10.810000, 271.138802, 276.691316, 275.873394, 274.001293, 276.339686, 274.550262, 273.767392, 271.318537, 271.853785, 276.455249, 277.249435, 273.338945, 271.661123, 277.057851, 277.366934, 273.907540, 273.289144, 277.036634, 277.222573, 274.346341, 276.782492, 277.161889, 277.288955, 273.551680, 276.819222, 271.213986, 273.846901, 273.674358, 275.314519, 274.623144, 277.260170, 273.995417, 274.060823, 273.884084, 274.183445, 276.794222, 277.022293, 276.631699, 277.401443, 277.160427, 276.326629, 271.418937, 277.210388, 274.017116, 277.304083, 272.967235, 276.731563, 271.956570, 274.709022, 277.070791, 277.004816, 274.442897, 275.914423, 276.870524, 273.669989, 276.138154, 274.362589, 274.656782, 276.969546, 276.853840, 273.895696, 274.446244, 276.954756, 276.689197, 274.431813, 273.905229, 276.916555, 273.226531, 273.086450, 273.741393, 271.821484, 271.259792, 271.320752, 273.954275, 273.919314, 271.224589, 274.049073, 275.593860, 273.821387, 273.750175, 276.620604, 271.379406, 276.837501, 272.345053, 273.690588, 274.459153, 274.234166, 273.698741, 277.213854, 274.527822, 272.565947, 273.865705, 273.878785, 274.347772, 273.531025, 276.755063, 273.128395, 273.708592, 273.240833, 274.555563, -0.000537, 0.000793

10.820000, 271.389236, 276.943639, 276.125652, 274.252467, 276.592420, 274.800268, 274.019218, 271.568639, 272.103885, 276.707919, 277.500296, 273.591607, 271.911040, 277.309246, 277.617495, 274.158979, 273.541849, 277.288089, 277.473507, 274.596655, 277.034616, 277.412991, 277.539711, 273.804017, 277.071259, 271.464264, 274.098511, 273.926422, 275.565295, 274.873092, 277.511002, 274.246607, 274.311831, 274.135590, 274.434128, 277.046319, 277.273789, 276.884135, 277.651924, 277.411533, 276.579366, 271.668918, 277.461354, 274.268245, 277.554800, 273.219885, 276.983802, 272.206843, 274.958938, 277.322150, 277.256360, 274.693041, 276.166766, 277.122432, 273.922063, 276.390821, 274.612872, 274.906713, 277.221189, 277.105791, 274.147169, 274.696382, 277.206439, 276.941524, 274.681974, 274.156675, 277.168342, 273.479272, 273.339188, 273.993288, 272.071540, 271.509987, 271.570851, 274.205582, 274.170720, 271.474848, 274.300114, 275.845411, 274.073067, 274.002046, 276.873058, 271.629428, 277.089492, 272.596301, 273.942612, 274.709272, 274.484725, 273.950745, 277.464812, 274.777852, 272.817812, 274.117262, 274.130305, 274.598083, 273.783403, 277.007250, 273.381146, 273.960571, 273.493568, 274.805564, -0.000717, 0.000639

10.830000, 271.639671, 277.195962, 276.377914, 274.503641, 276.845157, 275.050274, 274.271044, 271.818740, 272.353980, 276.960590, 277.751157, 273.844270, 272.160954, 277.560641, 277.868057, 274.410418, 273.794556, 277.539544, 277.724441, 274.846969, 277.286741, 277.664092, 277.790468, 274.056355, 277.323296, 271.714543, 274.350120, 274.178485, 275.816069, 275.123038, 277.761835, 274.497798, 274.562839, 274.387095, 274.684811, 277.298416, 277.525284, 277.136570, 277.902405, 277.662638, 276.832105, 271.918898, 277.712322, 274.519375, 277.805518, 273.472539, 277.236041, 272.457112, 275.208852, 277.573508, 277.507905, 274.943184, 276.419112, 277.374339, 274.174137, 276.643492, 274.863155, 275.156642, 277.472831, 277.357741, 274.398641, 274.946521, 277.458122, 277.193851, 274.932135, 274.408121, 277.420128, 273.732014, 273.591930, 274.245182, 272.321591, 271.760181, 271.820948, 274.456889, 274.422126, 271.725106, 274.551154, 276.096964, 274.324747, 274.253917, 277.125513, 271.879450, 277.341484, 272.847549, 274.194635, 274.959391, 274.735284, 274.202748, 277.715769, 275.027882, 273.069679, 274.368819, 274.381825, 274.848394, 274.035781, 277.259437, 273.633900, 274.212549, 273.746304, 275.055564, -0.000855, 0.000445

10.840000, 271.890106, 277.448285, 276.630180, 274.754816, 277.097896, 275.300278, 274.522870, 272.068840, 272.604072, 277.213263, 278.002018, 274.096935, 272.410865, 277.812036, 278.118619, 274.661857, 274.047265, 277.790999, 277.975375, 275.097283, 277.538865, 277.915194, 278.041225, 274.308692, 277.575332, 271.964821, 274.601729, 274.430548, 276.066840, 275.372983, 278.012667, 274.748989, 274.813847, 274.638600, 274.935494, 277.550513, 277.776780, 277.389006, 278.152886, 277.913744, 277.084847, 272.168877, 277.963289, 274.770505, 278.056236, 273.725198, 277.488280, 272.707377, 275.458764, 277.824867, 277.759449, 275.193327, 276.671462, 277.626246, 274.426211, 276.896167, 275.113437, 275.406568, 277.724473, 277.609691, 274.650114, 275.196658, 277.709805, 277.446178, 275.182295, 274.659566, 277.671914, 273.984759, 273.844676, 274.497076, 272.571638, 272.010376, 272.071045, 274.708196, 274.673531, 271.975364, 274.802195, 276.348517, 274.576426, 274.505788, 277.377968, 272.129470, 277.593475, 273.098797, 274.446658, 275.209509, 274.985843, 274.454750, 277.966727, 275.277910, 273.321549, 274.620375, 274.633345, 275.098705, 274.288159, 277.511624, 273.886657, 274.464527, 273.999043, 275.305563, -0.000941, 0.000223

10.850000, 272.140541, 277.700608, 276.882449, 275.005990, 277.350638, 275.550281, 274.774695, 272.318939, 272.854159, 277.465937, 278.252880, 274.349601, 272.660773, 278.063431, 278.369181, 274.913296, 274.299975, 278.042454, 278.226309, 275.347597, 277.790988, 278.166296, 278.291982, 274.561029, 277.827367, 272.215100, 274.853338, 274.682611, 276.317608, 275.622925, 278.263500, 275.000180, 275.064856, 274.890105, 275.186178, 277.802609, 278.028275, 277.641442, 278.403367, 278.164850, 277.337592, 272.418854, 278.214257, 275.021635, 278.306954, 273.977861, 277.740518, 272.957638, 275.708672, 278.076225, 278.010993, 275.443469, 276.923816, 277.878153, 274.678284, 277.148846, 275.363719, 275.656492, 277.976115, 277.861640, 274.901586, 275.446795, 277.961487, 277.698505, 275.432455, 274.911012, 277.923700, 274.237506, 274.097425, 274.748969, 272.821681, 272.260570, 272.321142, 274.959503, 274.924937, 272.225622, 275.053236, 276.600071, 274.828106, 274.757659, 277.630423, 272.379489, 277.845465, 273.350045, 274.698681, 275.459627, 275.236403, 274.706753, 278.217685, 275.527937, 273.573422, 274.871932, 274.884865, 275.349016, 274.540537, 277.763811, 274.139417, 274.716505, 274.251783, 275.555561, -0.000970, -0.000015

10.860000, 272.390976, 277.952931, 277.134723, 275.257164, 277.603382, 275.800282, 275.026520, 272.569038, 273.104242, 277.718612, 278.503742, 274.602268, 272.910677, 278.314826, 278.619744, 275.164735, 274.552688, 278.293908, 278.477244, 275.597911, 278.043112, 278.417398, 278.542740, 274.813366, 278.079403, 272.465378, 275.104946, 274.934673, 276.568374, 275.872865, 278.514334, 275.251371, 275.315865, 275.141610, 275.436862, 278.054704, 278.279770, 277.893878, 278.653849, 278.415956, 277.590339, 272.668829, 278.465224, 275.272765, 278.557673, 274.230527, 277.992757, 273.207895, 275.958578, 278.327584, 278.262537, 275.693611, 277.176175, 278.130059, 274.930357, 277.401529, 275.614001, 275.906414, 278.227757, 278.113589, 275.153058, 275.696932, 278.213169, 277.950833, 275.682614, 275.162457, 278.175485, 274.490256, 274.350177, 275.000863, 273.071720, 272.510763, 272.571237, 275.210810, 275.176343, 272.475880, 275.304277, 276.851626, 275.079784, 275.009529, 277.882878, 272.629507, 278.097455, 273.601292, 274.950703, 275.709744, 275.486963, 274.958755, 278.468644, 275.777963, 273.825297, 275.123488, 275.136385, 275.599327, 274.792915, 278.015997, 274.392180, 274.968482, 274.504526, 275.805557, -0.000939, -0.000253

10.870000, 272.641411, 278.205254, 277.387000, 275.508339, 277.856128, 276.050282, 275.278344, 272.819136, 273.354320, 277.971289, 278.754605, 274.854937, 273.160577, 278.566221, 278.870306, 275.416174, 274.805402, 278.545363, 278.728179, 275.848225, 278.295235, 278.668500, 278.793498, 275.065703, 278.331438, 272.715656, 275.356554, 275.186735, 276.819137, 276.122804, 278.765168, 275.502562, 275.566874, 275.393114, 275.687547, 278.306800, 278.531264, 278.146314, 278.904331, 278.667062, 277.843088, 272.918804, 278.716192, 275.523895, 278.808392, 274.483198, 278.244995, 273.458148, 276.208482, 278.578942, 278.514080, 275.943752, 277.428537, 278.381965, 275.182430, 277.654216, 275.864283, 276.156334, 278.479398, 278.365537, 275.404530, 275.947068, 278.464851, 278.203159, 275.932773, 275.413902, 278.427270, 274.743007, 274.602932, 275.252755, 273.321755, 272.760957, 272.821332, 275.462117, 275.427748, 272.726138, 275.555319, 277.103183, 275.331463, 275.261399, 278.135334, 272.879524, 278.349445, 273.852539, 275.202726, 275.959860, 275.737523, 275.210757, 278.719602, 276.027988, 274.077175, 275.375044, 275.387904, 275.849638, 275.045293, 278.268183, 274.644946, 275.220459, 274.757271, 276.055551, -0.000851, -0.000477

10.880000, 272.891847, 278.457576, 277.639281, 275.759514, 278.108877, 276.300281, 275.530168, 273.069234, 273.604395, 278.223967, 279.005467, 275.107607, 273.410475, 278.817616, 279.120870, 275.667613, 275.058117, 278.796817, 278.979114, 276.098538, 278.547357, 278.919602, 279.044257, 275.318040, 278.583472, 272.965934, 275.608162, 275.438797, 277.069897, 276.372740, 279.016002, 275.753753, 275.817883, 275.644619, 275.938232, 278.558895, 278.782759, 278.398750, 279.154813, 278.918169, 278.095840, 273.168777, 278.967161, 275.775025, 279.059112, 274.735873, 278.497233, 273.708397, 276.458382, 278.830300, 278.765624, 276.193893, 277.680903, 278.633871, 275.434502, 277.906906, 276.114565, 276.406251, 278.731039, 278.617486, 275.656002, 276.197203, 278.716533, 278.455486, 276.182932, 275.665347, 278.679055, 274.995761, 274.855692, 275.504648, 273.571786, 273.011150, 273.071426, 275.713424, 275.679154, 272.976396, 275.806360, 277.354741, 275.583141, 275.513268, 278.387790, 273.129540, 278.601434, 274.103786, 275.454747, 276.209975, 275.988083, 275.462758, 278.970561, 276.278012, 274.329055, 275.626600, 275.639424, 276.099950, 275.297671, 278.520369, 274.897715, 275.472436, 275.010018, 276.305545, -0.000711, -0.000673

10.890000, 273.142282, 278.709899, 277.891567, 276.010688, 278.361628, 276.550279, 275.781992, 273.319331, 273.854465, 278.476647, 279.256330, 275.360278, 273.660369, 279.069010, 279.371433, 275.919051, 275.310835, 279.048271, 279.230049, 276.348852, 278.799480, 279.170705, 279.295016, 275.570377, 278.835506, 273.216212, 275.859770, 275.690858, 277.320655, 276.622675, 279.266836, 276.004944, 276.068893, 275.896123, 276.188917, 278.810989, 279.034253, 278.651187, 279.405295, 279.169275, 278.348595, 273.418748, 279.218129, 276.026156, 279.309831, 274.988552, 278.749471, 273.958641, 276.708280, 279.081658, 279.017167, 276.444033, 277.933274, 278.885776, 275.686574, 278.159601, 276.364847, 276.656167, 278.982680, 278.869433, 275.907474, 276.447338, 278.968214, 278.707813, 276.433090, 275.916792, 278.930839, 275.248517, 275.108454, 275.756540, 273.821812, 273.261343, 273.321520, 275.964731, 275.930559, 273.226653, 276.057402, 277.606299, 275.834819, 275.765137, 278.640246, 273.379555, 278.853423, 274.355032, 275.706768, 276.460090, 276.238644, 275.714759, 279.221520, 276.528034, 274.580938, 275.878155, 275.890943, 276.350261, 275.550049, 278.772555, 275.150488, 275.724412, 275.262767, 276.555537, -0.000526, -0.000829

10.900000, 273.392718, 278.962221, 278.143856, 276.261863, 278.614382, 276.800275, 276.033815, 273.569428, 274.104531, 278.729328, 279.507194, 275.612951, 273.910259, 279.320405, 279.621997, 276.170489, 275.563554, 279.299725, 279.480985, 276.599166, 279.051602, 279.421807, 279.545775, 275.822714, 279.087540, 273.466491, 276.111378, 275.942919, 277.571411, 276.872608, 279.517671, 276.256136, 276.319902, 276.147627, 276.439602, 279.063083, 279.285747, 278.903623, 279.655778, 279.420382, 278.601352, 273.668718, 279.469098, 276.277287, 279.560552, 275.241236, 279.001708, 274.208881, 276.958176, 279.333016, 279.268709, 276.694173, 278.185649, 279.137680, 275.938645, 278.412299, 276.615129, 276.906080, 279.234320, 279.121381, 276.158946, 276.697473, 279.219894, 278.960140, 276.683248, 276.168237, 279.182623, 275.501276, 275.361220, 276.008431, 274.071834, 273.511536, 273.571613, 276.216038, 276.181964, 273.476911, 276.308444, 277.857859, 276.086497, 276.017006, 278.892702, 273.629569, 279.105412, 274.606278, 275.958789, 276.710205, 276.489205, 275.966760, 279.472480, 276.778056, 274.832823, 276.129711, 276.142462, 276.600572, 275.802427, 279.024740, 275.403263, 275.976388, 275.515519, 276.805528, -0.000308, -0.000935
