gamma, phi_12, phi_13
0.962000, 1.193805, 0.659734
0.962000, 1.193805, 0.691150
0.962000, 1.225221, 0.596903
0.962000, 1.853540, 3.769911
0.962000, 1.884956, 3.769911
0.962000, 1.884956, 4.366814
0.962000, 2.073451, 4.178318
0.962000, 2.481858, 4.366814
0.962000, 3.110177, 6.283185
0.962000, 3.141593, 3.141593
0.962000, 3.769911, 1.853540
0.962000, 3.769911, 1.884956
0.962000, 4.178318, 2.073451
0.962000, 4.366814, 1.884956
0.962000, 4.366814, 2.481858
0.962000, 5.026548, 5.686283
0.962000, 5.057964, 5.592035
0.962000, 5.057964, 5.623451
0.962000, 5.215044, 5.277876
0.962000, 5.246460, 5.246460
0.962000, 5.246460, 6.283185
0.962000, 5.277876, 5.215044
0.962000, 5.592035, 5.057964
0.962000, 5.623451, 0.565487
0.962000, 5.623451, 5.057964
0.962000, 5.686283, 5.026548
0.962000, 6.283185, 1.005310
0.962000, 6.283185, 3.110177
0.962000, 6.283185, 5.246460
0.962000, 6.283185, 6.283185
0.963000, 0.565487, 5.623451
0.963000, 0.596903, 1.225221
0.963000, 0.691150, 1.193805
0.963000, 1.005310, 1.036726
0.963000, 1.005310, 6.283185
0.963000, 1.036726, 1.005310
0.963000, 1.193805, 0.691150
0.963000, 1.225221, 0.596903
0.963000, 1.853540, 3.769911
0.963000, 1.884956, 3.769911
0.963000, 1.884956, 4.366814
0.963000, 2.073451, 4.178318
0.963000, 2.481858, 4.366814
0.963000, 3.110177, 6.283185
0.963000, 3.141593, 3.141593
0.963000, 3.769911, 1.853540
0.963000, 3.769911, 1.884956
0.963000, 4.178318, 2.073451
0.963000, 4.366814, 1.884956
0.963000, 4.366814, 2.481858
0.963000, 5.026548, 5.686283
0.963000, 5.026548, 5.717699
0.963000, 5.057964, 5.592035
0.963000, 5.215044, 5.277876
0.963000, 5.246460, 5.246460
0.963000, 5.246460, 6.283185
0.963000, 5.277876, 5.215044
0.963000, 5.592035, 5.057964
0.963000, 5.623451, 0.565487
0.963000, 5.686283, 5.026548
0.963000, 5.717699, 5.026548
0.963000, 6.283185, 1.005310
0.963000, 6.283185, 3.110177
0.963000, 6.283185, 5.246460
0.963000, 6.283185, 6.283185
0.964000, 0.565487, 1.225221
0.964000, 0.565487, 5.623451
0.964000, 0.596903, 1.225221
0.964000, 0.691150, 1.193805
0.964000, 1.005310, 1.036726
0.964000, 1.005310, 6.283185
0.964000, 1.036726, 1.005310
0.964000, 1.193805, 0.691150
0.964000, 1.225221, 0.565487
0.964000, 1.225221, 0.596903
0.964000, 1.853540, 3.769911
0.964000, 1.884956, 3.769911
0.964000, 1.884956, 4.366814
0.964000, 2.073451, 4.178318
0.964000, 2.481858, 4.366814
0.964000, 3.110177, 6.283185
0.964000, 3.141593, 3.141593
0.964000, 3.769911, 1.853540
0.964000, 3.769911, 1.884956
0.964000, 4.178318, 2.073451
0.964000, 4.366814, 1.884956
0.964000, 4.366814, 2.481858
0.964000, 5.026548, 5.686283
0.964000, 5.026548, 5.717699
0.964000, 5.057964, 5.592035
0.964000, 5.215044, 5.277876
0.964000, 5.246460, 5.246460
0.964000, 5.246460, 6.283185
0.964000, 5.277876, 5.215044
0.964000, 5.592035, 5.057964
0.964000, 5.623451, 0.565487
0.964000, 5.686283, 5.026548
0.964000, 5.717699, 5.026548
0.964000, 6.283185, 1.005310
0.964000, 6.283185, 3.110177
0.964000, 6.283185, 5.246460
0.964000, 6.283185, 6.283185
0.965000, 0.534071, 5.592035
0.965000, 0.565487, 1.225221
0.965000, 0.596903, 1.225221
0.965000, 0.691150, 1.193805
0.965000, 1.005310, 1.036726
0.965000, 1.005310, 6.283185
0.965000, 1.036726, 1.005310
0.965000, 1.193805, 0.691150
0.965000, 1.225221, 0.565487
0.965000, 1.225221, 0.596903
0.965000, 1.853540, 3.769911
0.965000, 1.884956, 3.769911
0.965000, 1.884956, 4.366814
0.965000, 2.073451, 4.178318
0.965000, 2.481858, 4.366814
0.965000, 3.110177, 6.283185
0.965000, 3.141593, 3.141593
0.965000, 3.769911, 1.853540
0.965000, 3.769911, 1.884956
0.965000, 4.178318, 2.073451
0.965000, 4.366814, 1.884956
0.965000, 4.366814, 2.481858
0.965000, 5.026548, 5.686283
0.965000, 5.026548, 5.717699
0.965000, 5.057964, 5.592035
0.965000, 5.215044, 5.277876
0.965000, 5.246460, 5.246460
0.965000, 5.246460, 6.283185
0.965000, 5.277876, 5.215044
0.965000, 5.592035, 0.534071
0.965000, 5.592035, 5.057964
0.965000, 5.686283, 5.026548
0.965000, 5.717699, 5.026548
0.965000, 6.283185, 1.005310
0.965000, 6.283185, 3.110177
0.965000, 6.283185, 5.246460
0.965000, 6.283185, 6.283185
0.966000, 0.534071, 5.592035
0.966000, 0.565487, 1.225221
0.966000, 0.596903, 1.225221
0.966000, 0.628319, 1.225221
0.966000, 0.691150, 1.193805
0.966000, 1.005310, 1.036726
0.966000, 1.005310, 6.283185
0.966000, 1.036726, 1.005310
0.966000, 1.193805, 0.691150
0.966000, 1.225221, 0.565487
0.966000, 1.225221, 0.596903
0.966000, 1.225221, 0.628319
0.966000, 1.853540, 3.769911
0.966000, 1.884956, 3.769911
0.966000, 1.884956, 4.366814
0.966000, 2.073451, 4.178318
0.966000, 2.481858, 4.366814
0.966000, 3.110177, 6.283185
0.966000, 3.141593, 3.141593
0.966000, 3.769911, 1.853540
0.966000, 3.769911, 1.884956
0.966000, 4.178318, 2.073451
0.966000, 4.366814, 1.884956
0.966000, 4.366814, 2.481858
0.966000, 5.026548, 5.654867
0.966000, 5.026548, 5.686283
0.966000, 5.026548, 5.717699
0.966000, 5.057964, 5.592035
0.966000, 5.215044, 5.277876
0.966000, 5.246460, 5.246460
0.966000, 5.246460, 6.283185
0.966000, 5.277876, 5.215044
0.966000, 5.592035, 0.534071
0.966000, 5.592035, 5.057964
0.966000, 5.654867, 5.026548
0.966000, 5.686283, 5.026548
0.966000, 5.717699, 5.026548
0.966000, 6.283185, 1.005310
0.966000, 6.283185, 3.110177
0.966000, 6.283185, 5.246460
0.966000, 6.283185, 6.283185
0.967000, 0.534071, 5.592035
0.967000, 0.565487, 1.225221
0.967000, 0.596903, 1.225221
0.967000, 0.628319, 1.225221
0.967000, 1.005310, 1.036726
0.967000, 1.005310, 6.283185
0.967000, 1.036726, 1.005310
0.967000, 1.225221, 0.565487
0.967000, 1.225221, 0.596903
0.967000, 1.225221, 0.628319
0.967000, 1.853540, 3.769911
0.967000, 1.884956, 3.769911
0.967000, 1.884956, 4.366814
0.967000, 2.073451, 4.178318
0.967000, 2.481858, 4.366814
0.967000, 3.110177, 6.283185
0.967000, 3.141593, 3.141593
0.967000, 3.769911, 1.853540
0.967000, 3.769911, 1.884956
0.967000, 4.178318, 2.073451
0.967000, 4.366814, 1.884956
0.967000, 4.366814, 2.481858
0.967000, 5.026548, 5.654867
0.967000, 5.026548, 5.686283
0.967000, 5.026548, 5.717699
0.967000, 5.026548, 5.749115
0.967000, 5.215044, 5.277876
0.967000, 5.246460, 5.246460
0.967000, 5.246460, 6.283185
0.967000, 5.277876, 5.215044
0.967000, 5.592035, 0.534071
0.967000, 5.654867, 5.026548
0.967000, 5.686283, 5.026548
0.967000, 5.717699, 5.026548
0.967000, 5.749115, 5.026548
0.967000, 6.283185, 1.005310
0.967000, 6.283185, 3.110177
0.967000, 6.283185, 5.246460
0.967000, 6.283185, 6.283185
0.968000, 0.534071, 1.225221
0.968000, 0.534071, 5.592035
0.968000, 0.565487, 1.225221
0.968000, 0.596903, 1.225221
0.968000, 0.628319, 1.225221
0.968000, 0.722566, 1.193805
0.968000, 1.005310, 1.036726
0.968000, 1.005310, 6.283185
0.968000, 1.036726, 1.005310
0.968000, 1.193805, 0.722566
0.968000, 1.225221, 0.534071
0.968000, 1.225221, 0.565487
0.968000, 1.225221, 0.596903
0.968000, 1.225221, 0.628319
0.968000, 1.853540, 3.769911
0.968000, 1.884956, 3.769911
0.968000, 1.884956, 4.366814
0.968000, 2.073451, 4.178318
0.968000, 2.481858, 4.366814
0.968000, 3.110177, 6.283185
0.968000, 3.141593, 3.141593
0.968000, 3.769911, 1.853540
0.968000, 3.769911, 1.884956
0.968000, 4.178318, 2.073451
0.968000, 4.366814, 1.884956
0.968000, 4.366814, 2.481858
0.968000, 5.026548, 5.654867
0.968000, 5.026548, 5.686283
0.968000, 5.026548, 5.717699
0.968000, 5.026548, 5.749115
0.968000, 5.057964, 5.560619
0.968000, 5.215044, 5.277876
0.968000, 5.246460, 5.246460
0.968000, 5.246460, 6.283185
0.968000, 5.277876, 5.215044
0.968000, 5.560619, 5.057964
0.968000, 5.592035, 0.534071
0.968000, 5.654867, 5.026548
0.968000, 5.686283, 5.026548
0.968000, 5.717699, 5.026548
0.968000, 5.749115, 5.026548
0.968000, 6.283185, 1.005310
0.968000, 6.283185, 3.110177
0.968000, 6.283185, 5.246460
0.968000, 6.283185, 6.283185
0.969000, 0.534071, 1.225221
0.969000, 0.534071, 5.592035
0.969000, 0.565487, 1.225221
0.969000, 0.596903, 1.225221
0.969000, 0.628319, 1.225221
0.969000, 0.722566, 1.193805
0.969000, 0.973894, 1.068142
0.969000, 1.005310, 1.036726
0.969000, 1.005310, 6.283185
0.969000, 1.036726, 1.005310
0.969000, 1.068142, 0.973894
0.969000, 1.193805, 0.722566
0.969000, 1.225221, 0.534071
0.969000, 1.225221, 0.565487
0.969000, 1.225221, 0.596903
0.969000, 1.225221, 0.628319
0.969000, 1.853540, 3.769911
0.969000, 1.884956, 3.769911
0.969000, 1.884956, 4.366814
0.969000, 2.073451, 4.178318
0.969000, 2.481858, 4.366814
0.969000, 3.110177, 6.283185
0.969000, 3.141593, 3.141593
0.969000, 3.769911, 1.853540
0.969000, 3.769911, 1.884956
0.969000, 4.178318, 2.073451
0.969000, 4.366814, 1.884956
0.969000, 4.366814, 2.481858
0.969000, 5.026548, 5.654867
0.969000, 5.026548, 5.686283
0.969000, 5.026548, 5.717699
0.969000, 5.026548, 5.749115
0.969000, 5.057964, 5.560619
0.969000, 5.183628, 5.309292
0.969000, 5.215044, 5.277876
0.969000, 5.246460, 5.246460
0.969000, 5.246460, 6.283185
0.969000, 5.277876, 5.215044
0.969000, 5.309292, 5.183628
0.969000, 5.560619, 5.057964
0.969000, 5.592035, 0.534071
0.969000, 5.654867, 5.026548
0.969000, 5.686283, 5.026548
0.969000, 5.717699, 5.026548
0.969000, 5.749115, 5.026548
0.969000, 6.283185, 1.005310
0.969000, 6.283185, 3.110177
0.969000, 6.283185, 5.246460
0.969000, 6.283185, 6.283185
0.970000, 0.534071, 5.592035
0.970000, 0.565487, 1.225221
0.970000, 0.596903, 1.225221
0.970000, 0.628319, 1.225221
0.970000, 0.722566, 1.193805
0.970000, 0.973894, 1.068142
0.970000, 1.005310, 1.036726
0.970000, 1.036726, 1.005310
0.970000, 1.068142, 0.973894
0.970000, 1.193805, 0.722566
0.970000, 1.225221, 0.565487
0.970000, 1.225221, 0.596903
0.970000, 1.225221, 0.628319
0.970000, 1.853540, 3.769911
0.970000, 1.884956, 3.769911
0.970000, 1.884956, 4.366814
0.970000, 2.073451, 4.178318
0.970000, 2.481858, 4.366814
0.970000, 3.110177, 6.283185
0.970000, 3.141593, 3.141593
0.970000, 3.769911, 1.853540
0.970000, 3.769911, 1.884956
0.970000, 4.178318, 2.073451
0.970000, 4.366814, 1.884956
0.970000, 4.366814, 2.481858
0.970000, 5.026548, 5.654867
0.970000, 5.026548, 5.686283
0.970000, 5.026548, 5.717699
0.970000, 5.057964, 5.560619
0.970000, 5.183628, 5.309292
0.970000, 5.215044, 5.277876
0.970000, 5.246460, 5.246460
0.970000, 5.246460, 6.283185
0.970000, 5.277876, 5.215044
0.970000, 5.309292, 5.183628
0.970000, 5.560619, 5.057964
0.970000, 5.592035, 0.534071
0.970000, 5.654867, 5.026548
0.970000, 5.686283, 5.026548
0.970000, 5.717699, 5.026548
0.970000, 6.283185, 3.110177
0.970000, 6.283185, 5.246460
0.970000, 6.283185, 6.283185
0.971000, 0.565487, 1.225221
0.971000, 0.596903, 1.225221
0.971000, 0.628319, 1.225221
0.971000, 0.722566, 1.193805
0.971000, 0.973894, 1.068142
0.971000, 1.005310, 1.036726
0.971000, 1.036726, 1.005310
0.971000, 1.068142, 0.973894
0.971000, 1.193805, 0.722566
0.971000, 1.225221, 0.565487
0.971000, 1.225221, 0.596903
0.971000, 1.225221, 0.628319
0.971000, 1.853540, 3.769911
0.971000, 1.884956, 3.769911
0.971000, 1.884956, 4.366814
0.971000, 2.073451, 4.178318
0.971000, 2.481858, 4.366814
0.971000, 3.110177, 6.283185
0.971000, 3.141593, 3.141593
0.971000, 3.769911, 1.853540
0.971000, 3.769911, 1.884956
0.971000, 4.178318, 2.073451
0.971000, 4.366814, 1.884956
0.971000, 4.366814, 2.481858
0.971000, 5.026548, 5.654867
0.971000, 5.026548, 5.686283
0.971000, 5.026548, 5.717699
0.971000, 5.057964, 5.560619
0.971000, 5.183628, 5.309292
0.971000, 5.215044, 5.277876
0.971000, 5.246460, 5.246460
0.971000, 5.246460, 6.283185
0.971000, 5.277876, 5.215044
0.971000, 5.309292, 5.183628
0.971000, 5.560619, 5.057964
0.971000, 5.654867, 5.026548
0.971000, 5.686283, 5.026548
0.971000, 5.717699, 5.026548
0.971000, 6.283185, 3.110177
0.971000, 6.283185, 5.246460
0.971000, 6.283185, 6.283185
0.972000, 0.565487, 1.225221
0.972000, 0.596903, 1.225221
0.972000, 0.628319, 1.225221
0.972000, 0.722566, 1.193805
0.972000, 0.973894, 1.068142
0.972000, 1.005310, 1.036726
0.972000, 1.036726, 1.005310
0.972000, 1.068142, 0.973894
0.972000, 1.193805, 0.722566
0.972000, 1.225221, 0.565487
0.972000, 1.225221, 0.596903
0.972000, 1.225221, 0.628319
0.972000, 1.853540, 3.769911
0.972000, 1.884956, 3.769911
0.972000, 1.884956, 4.366814
0.972000, 2.073451, 4.178318
0.972000, 2.481858, 4.366814
0.972000, 3.110177, 6.283185
0.972000, 3.141593, 3.141593
0.972000, 3.769911, 1.853540
0.972000, 3.769911, 1.884956
0.972000, 4.178318, 2.073451
0.972000, 4.366814, 1.884956
0.972000, 4.366814, 2.481858
0.972000, 5.026548, 5.654867
0.972000, 5.026548, 5.686283
0.972000, 5.026548, 5.717699
0.972000, 5.057964, 5.560619
0.972000, 5.183628, 5.309292
0.972000, 5.215044, 5.277876
0.972000, 5.246460, 5.246460
0.972000, 5.246460, 6.283185
0.972000, 5.277876, 5.215044
0.972000, 5.309292, 5.183628
0.972000, 5.560619, 5.057964
0.972000, 5.654867, 5.026548
0.972000, 5.686283, 5.026548
0.972000, 5.717699, 5.026548
0.972000, 6.283185, 3.110177
0.972000, 6.283185, 5.246460
0.972000, 6.283185, 6.283185
0.973000, 0.565487, 1.225221
0.973000, 0.596903, 1.225221
0.973000, 0.628319, 1.225221
0.973000, 0.973894, 1.068142
0.973000, 1.005310, 1.036726
0.973000, 1.036726, 1.005310
0.973000, 1.068142, 0.973894
0.973000, 1.225221, 0.565487
0.973000, 1.225221, 0.596903
0.973000, 1.225221, 0.628319
0.973000, 1.853540, 3.769911
0.973000, 1.884956, 3.769911
0.973000, 1.884956, 4.366814
0.973000, 2.073451, 4.178318
0.973000, 2.481858, 4.366814
0.973000, 3.110177, 6.283185
0.973000, 3.141593, 3.141593
0.973000, 3.769911, 1.853540
0.973000, 3.769911, 1.884956
0.973000, 4.178318, 2.073451
0.973000, 4.366814, 1.884956
0.973000, 4.366814, 2.481858
0.973000, 5.026548, 5.654867
0.973000, 5.026548, 5.686283
0.973000, 5.026548, 5.717699
0.973000, 5.183628, 5.309292
0.973000, 5.215044, 5.277876
0.973000, 5.246460, 5.246460
0.973000, 5.246460, 6.283185
0.973000, 5.277876, 5.215044
0.973000, 5.309292, 5.183628
0.973000, 5.654867, 5.026548
0.973000, 5.686283, 5.026548
0.973000, 5.717699, 5.026548
0.973000, 6.283185, 3.110177
0.973000, 6.283185, 5.246460
0.973000, 6.283185, 6.283185
0.974000, 0.565487, 1.225221
0.974000, 0.596903, 1.225221
0.974000, 0.628319, 1.225221
0.974000, 0.973894, 1.068142
0.974000, 1.005310, 1.036726
0.974000, 1.036726, 1.005310
0.974000, 1.068142, 0.973894
0.974000, 1.225221, 0.565487
0.974000, 1.225221, 0.596903
0.974000, 1.225221, 0.628319
0.974000, 1.853540, 3.769911
0.974000, 1.884956, 3.769911
0.974000, 1.884956, 4.366814
0.974000, 2.073451, 4.178318
0.974000, 2.481858, 4.366814
0.974000, 3.110177, 6.283185
0.974000, 3.141593, 3.141593
0.974000, 3.769911, 1.853540
0.974000, 3.769911, 1.884956
0.974000, 4.178318, 2.073451
0.974000, 4.366814, 1.884956
0.974000, 4.366814, 2.481858
0.974000, 5.026548, 5.654867
0.974000, 5.026548, 5.686283
0.974000, 5.026548, 5.717699
0.974000, 5.183628, 5.309292
0.974000, 5.215044, 5.277876
0.974000, 5.246460, 5.246460
0.974000, 5.246460, 6.283185
0.974000, 5.277876, 5.215044
0.974000, 5.309292, 5.183628
0.974000, 5.654867, 5.026548
0.974000, 5.686283, 5.026548
0.974000, 5.717699, 5.026548
0.974000, 6.283185, 3.110177
0.974000, 6.283185, 5.246460
0.974000, 6.283185, 6.283185
0.975000, 0.565487, 1.225221
0.975000, 0.596903, 1.225221
0.975000, 0.628319, 1.225221
0.975000, 0.973894, 1.068142
0.975000, 1.005310, 1.036726
0.975000, 1.036726, 1.005310
0.975000, 1.068142, 0.973894
0.975000, 1.225221, 0.565487
0.975000, 1.225221, 0.596903
0.975000, 1.225221, 0.628319
0.975000, 1.853540, 3.769911
0.975000, 1.884956, 3.769911
0.975000, 1.884956, 4.366814
0.975000, 2.073451, 4.178318
0.975000, 2.481858, 4.366814
0.975000, 3.110177, 6.283185
0.975000, 3.141593, 3.141593
0.975000, 3.769911, 1.853540
0.975000, 3.769911, 1.884956
0.975000, 4.178318, 2.073451
0.975000, 4.366814, 1.884956
0.975000, 4.366814, 2.481858
0.975000, 5.026548, 5.654867
0.975000, 5.026548, 5.686283
0.975000, 5.026548, 5.717699
0.975000, 5.183628, 5.309292
0.975000, 5.215044, 5.277876
0.975000, 5.246460, 5.246460
0.975000, 5.246460, 6.283185
0.975000, 5.277876, 5.215044
0.975000, 5.309292, 5.183628
0.975000, 5.654867, 5.026548
0.975000, 5.686283, 5.026548
0.975000, 5.717699, 5.026548
0.975000, 6.283185, 3.110177
0.975000, 6.283185, 5.246460
0.975000, 6.283185, 6.283185
0.976000, 0.565487, 1.225221
0.976000, 0.596903, 1.225221
0.976000, 0.628319, 1.225221
0.976000, 0.973894, 1.068142
0.976000, 1.005310, 1.036726
0.976000, 1.036726, 1.005310
0.976000, 1.068142, 0.973894
0.976000, 1.225221, 0.565487
0.976000, 1.225221, 0.596903
0.976000, 1.225221, 0.628319
0.976000, 1.853540, 3.769911
0.976000, 1.884956, 3.769911
0.976000, 1.884956, 4.366814
0.976000, 2.073451, 4.178318
0.976000, 2.481858, 4.366814
0.976000, 3.110177, 6.283185
0.976000, 3.141593, 3.141593
0.976000, 3.769911, 1.853540
0.976000, 3.769911, 1.884956
0.976000, 4.178318, 2.073451
0.976000, 4.366814, 1.884956
0.976000, 4.366814, 2.481858
0.976000, 5.026548, 5.654867
0.976000, 5.026548, 5.686283
0.976000, 5.026548, 5.717699
0.976000, 5.183628, 5.309292
0.976000, 5.215044, 5.277876
0.976000, 5.246460, 5.246460
0.976000, 5.246460, 6.283185
0.976000, 5.277876, 5.215044
0.976000, 5.309292, 5.183628
0.976000, 5.654867, 5.026548
0.976000, 5.686283, 5.026548
0.976000, 5.717699, 5.026548
0.976000, 6.283185, 3.110177
0.976000, 6.283185, 5.246460
0.976000, 6.283185, 6.283185
0.977000, 0.565487, 1.225221
0.977000, 0.596903, 1.225221
0.977000, 0.628319, 1.225221
0.977000, 0.659734, 1.225221
0.977000, 0.973894, 1.068142
0.977000, 1.005310, 1.036726
0.977000, 1.036726, 1.005310
0.977000, 1.068142, 0.973894
0.977000, 1.225221, 0.565487
0.977000, 1.225221, 0.596903
0.977000, 1.225221, 0.628319
0.977000, 1.225221, 0.659734
0.977000, 1.853540, 3.769911
0.977000, 1.884956, 3.769911
0.977000, 1.884956, 4.366814
0.977000, 2.073451, 4.178318
0.977000, 2.481858, 4.366814
0.977000, 3.110177, 6.283185
0.977000, 3.141593, 3.141593
0.977000, 3.769911, 1.853540
0.977000, 3.769911, 1.884956
0.977000, 4.178318, 2.073451
0.977000, 4.366814, 1.884956
0.977000, 4.366814, 2.481858
0.977000, 5.026548, 5.623451
0.977000, 5.026548, 5.654867
0.977000, 5.026548, 5.686283
0.977000, 5.026548, 5.717699
0.977000, 5.183628, 5.309292
0.977000, 5.215044, 5.277876
0.977000, 5.246460, 5.246460
0.977000, 5.246460, 6.283185
0.977000, 5.277876, 5.215044
0.977000, 5.309292, 5.183628
0.977000, 5.623451, 5.026548
0.977000, 5.654867, 5.026548
0.977000, 5.686283, 5.026548
0.977000, 5.717699, 5.026548
0.977000, 6.283185, 3.110177
0.977000, 6.283185, 5.246460
0.977000, 6.283185, 6.283185
0.978000, 0.565487, 1.225221
0.978000, 0.596903, 1.225221
0.978000, 0.628319, 1.225221
0.978000, 0.659734, 1.225221
0.978000, 0.973894, 1.068142
0.978000, 1.005310, 1.036726
0.978000, 1.036726, 1.005310
0.978000, 1.068142, 0.973894
0.978000, 1.225221, 0.565487
0.978000, 1.225221, 0.596903
0.978000, 1.225221, 0.628319
0.978000, 1.225221, 0.659734
0.978000, 1.853540, 3.769911
0.978000, 1.884956, 3.769911
0.978000, 1.884956, 4.366814
0.978000, 2.073451, 4.178318
0.978000, 2.481858, 4.366814
0.978000, 3.110177, 6.283185
0.978000, 3.141593, 3.141593
0.978000, 3.769911, 1.853540
0.978000, 3.769911, 1.884956
0.978000, 4.178318, 2.073451
0.978000, 4.366814, 1.884956
0.978000, 4.366814, 2.481858
0.978000, 5.026548, 5.623451
0.978000, 5.026548, 5.654867
0.978000, 5.026548, 5.686283
0.978000, 5.026548, 5.717699
0.978000, 5.215044, 5.277876
0.978000, 5.246460, 5.246460
0.978000, 5.246460, 6.283185
0.978000, 5.277876, 5.215044
0.978000, 5.623451, 5.026548
0.978000, 5.654867, 5.026548
0.978000, 5.686283, 5.026548
0.978000, 5.717699, 5.026548
0.978000, 6.283185, 3.110177
0.978000, 6.283185, 5.246460
0.978000, 6.283185, 6.283185
0.979000, 0.596903, 1.225221
0.979000, 0.628319, 1.225221
0.979000, 0.659734, 1.225221
0.979000, 1.005310, 1.036726
0.979000, 1.036726, 1.005310
0.979000, 1.225221, 0.596903
0.979000, 1.225221, 0.628319
0.979000, 1.225221, 0.659734
0.979000, 1.853540, 3.769911
0.979000, 1.884956, 3.769911
0.979000, 1.884956, 4.366814
0.979000, 2.073451, 4.178318
0.979000, 2.481858, 4.366814
0.979000, 3.110177, 6.283185
0.979000, 3.141593, 3.141593
0.979000, 3.769911, 1.853540
0.979000, 3.769911, 1.884956
0.979000, 4.178318, 2.073451
0.979000, 4.366814, 1.884956
0.979000, 4.366814, 2.481858
0.979000, 5.026548, 5.623451
0.979000, 5.026548, 5.654867
0.979000, 5.026548, 5.686283
0.979000, 5.246460, 5.246460
0.979000, 5.246460, 6.283185
0.979000, 5.623451, 5.026548
0.979000, 5.654867, 5.026548
0.979000, 5.686283, 5.026548
0.979000, 6.283185, 3.110177
0.979000, 6.283185, 5.246460
0.979000, 6.283185, 6.283185
0.980000, 0.596903, 1.225221
0.980000, 0.628319, 1.225221
0.980000, 0.659734, 1.225221
0.980000, 0.942478, 1.099557
0.980000, 1.005310, 1.036726
0.980000, 1.036726, 1.005310
0.980000, 1.099557, 0.942478
0.980000, 1.225221, 0.596903
0.980000, 1.225221, 0.628319
0.980000, 1.225221, 0.659734
0.980000, 1.853540, 3.769911
0.980000, 1.884956, 3.769911
0.980000, 1.884956, 4.366814
0.980000, 2.073451, 4.178318
0.980000, 2.481858, 4.366814
0.980000, 3.110177, 6.283185
0.980000, 3.141593, 3.141593
0.980000, 3.769911, 1.853540
0.980000, 3.769911, 1.884956
0.980000, 4.178318, 2.073451
0.980000, 4.366814, 1.884956
0.980000, 4.366814, 2.481858
0.980000, 5.026548, 5.623451
0.980000, 5.026548, 5.654867
0.980000, 5.026548, 5.686283
0.980000, 5.152212, 5.340708
0.980000, 5.246460, 5.246460
0.980000, 5.246460, 6.283185
0.980000, 5.340708, 5.152212
0.980000, 5.623451, 5.026548
0.980000, 5.654867, 5.026548
0.980000, 5.686283, 5.026548
0.980000, 6.283185, 3.110177
