gamma, phi_12, phi_13
0.647000, 5.906194, 0.408407
0.647000, 5.906194, 0.439823
0.647000, 5.937610, 0.439823
0.647000, 5.937610, 0.471239
0.647000, 5.969026, 0.471239
0.647000, 5.969026, 0.502655
0.647000, 6.000442, 0.502655
0.647000, 6.031858, 0.534071
0.647000, 6.063274, 0.565487
0.647000, 6.126106, 0.596903
0.647000, 6.157522, 0.628319
0.647000, 6.220353, 0.659734
0.647000, 6.283185, 0.659734
0.647000, 6.283185, 0.691150
0.647000, 6.283185, 3.141593
0.648000, 0.031416, 5.592035
0.648000, 0.062832, 0.722566
0.648000, 0.094248, 5.623451
0.648000, 0.125664, 0.753982
0.648000, 0.188496, 5.686283
0.648000, 0.219911, 0.785398
0.648000, 0.219911, 5.717699
0.648000, 0.251327, 5.749115
0.648000, 0.282743, 5.749115
0.648000, 0.282743, 5.780530
0.648000, 0.314159, 5.780530
0.648000, 0.314159, 5.811946
0.648000, 0.345575, 5.811946
0.648000, 0.345575, 5.843362
0.648000, 0.376991, 5.843362
0.648000, 0.376991, 5.874778
0.648000, 0.408407, 5.874778
0.648000, 0.408407, 5.906194
0.648000, 0.439823, 5.906194
0.648000, 0.439823, 5.937610
0.648000, 0.471239, 5.937610
0.648000, 0.471239, 5.969026
0.648000, 0.502655, 5.969026
0.648000, 0.502655, 6.000442
0.648000, 0.534071, 6.031858
0.648000, 0.565487, 6.063274
0.648000, 0.628319, 6.157522
0.648000, 0.659734, 6.220353
0.648000, 0.659734, 6.283185
0.648000, 0.691150, 6.283185
0.648000, 0.722566, 0.062832
0.648000, 0.753982, 0.125664
0.648000, 0.785398, 0.219911
0.648000, 2.010619, 3.989823
0.648000, 2.261947, 4.241150
0.648000, 3.141593, 6.283185
0.648000, 3.989823, 2.010619
0.648000, 4.241150, 2.261947
0.648000, 5.592035, 0.031416
0.648000, 5.623451, 0.094248
0.648000, 5.686283, 0.188496
0.648000, 5.717699, 0.219911
0.648000, 5.749115, 0.251327
0.648000, 5.749115, 0.282743
0.648000, 5.780530, 0.282743
0.648000, 5.780530, 0.314159
0.648000, 5.811946, 0.314159
0.648000, 5.811946, 0.345575
0.648000, 5.843362, 0.345575
0.648000, 5.843362, 0.376991
0.648000, 5.874778, 0.376991
0.648000, 5.874778, 0.408407
0.648000, 5.906194, 0.408407
0.648000, 5.906194, 0.439823
0.648000, 5.937610, 0.439823
0.648000, 5.937610, 0.471239
0.648000, 5.969026, 0.471239
0.648000, 5.969026, 0.502655
0.648000, 6.000442, 0.502655
0.648000, 6.031858, 0.534071
0.648000, 6.063274, 0.565487
0.648000, 6.157522, 0.628319
0.648000, 6.220353, 0.659734
0.648000, 6.283185, 0.659734
0.648000, 6.283185, 0.691150
0.648000, 6.283185, 3.141593
0.649000, 0.094248, 5.623451
0.649000, 0.125664, 0.753982
0.649000, 0.157080, 5.654867
0.649000, 0.188496, 5.686283
0.649000, 0.219911, 0.785398
0.649000, 0.219911, 5.717699
0.649000, 0.251327, 5.749115
0.649000, 0.282743, 5.749115
0.649000, 0.282743, 5.780530
0.649000, 0.314159, 5.780530
0.649000, 0.314159, 5.811946
0.649000, 0.345575, 5.811946
0.649000, 0.345575, 5.843362
0.649000, 0.376991, 5.843362
0.649000, 0.376991, 5.874778
0.649000, 0.408407, 5.874778
0.649000, 0.408407, 5.906194
0.649000, 0.439823, 5.906194
0.649000, 0.439823, 5.937610
0.649000, 0.471239, 5.937610
0.649000, 0.471239, 5.969026
0.649000, 0.502655, 5.969026
0.649000, 0.502655, 6.000442
0.649000, 0.534071, 6.031858
0.649000, 0.565487, 6.063274
0.649000, 0.596903, 6.094690
0.649000, 0.628319, 6.157522
0.649000, 0.691150, 6.251769
0.649000, 0.753982, 0.125664
0.649000, 0.785398, 0.219911
0.649000, 2.010619, 3.989823
0.649000, 2.261947, 4.241150
0.649000, 3.141593, 6.283185
0.649000, 3.989823, 2.010619
0.649000, 4.241150, 2.261947
0.649000, 5.592035, 6.283185
0.649000, 5.623451, 0.094248
0.649000, 5.654867, 0.157080
0.649000, 5.686283, 0.188496
0.649000, 5.717699, 0.219911
0.649000, 5.749115, 0.251327
0.649000, 5.749115, 0.282743
0.649000, 5.780530, 0.282743
0.649000, 5.780530, 0.314159
0.649000, 5.811946, 0.314159
0.649000, 5.811946, 0.345575
0.649000, 5.843362, 0.345575
0.649000, 5.843362, 0.376991
0.649000, 5.874778, 0.376991
0.649000, 5.874778, 0.408407
0.649000, 5.906194, 0.408407
0.649000, 5.906194, 0.439823
0.649000, 5.937610, 0.439823
0.649000, 5.937610, 0.471239
0.649000, 5.969026, 0.471239
0.649000, 5.969026, 0.502655
0.649000, 6.000442, 0.502655
0.649000, 6.031858, 0.534071
0.649000, 6.063274, 0.565487
0.649000, 6.094690, 0.596903
0.649000, 6.157522, 0.628319
0.649000, 6.251769, 0.691150
0.649000, 6.283185, 3.141593
0.649000, 6.283185, 5.592035
0.650000, 0.031416, 0.722566
0.650000, 0.094248, 5.623451
0.650000, 0.125664, 0.753982
0.650000, 0.157080, 5.654867
0.650000, 0.188496, 5.686283
0.650000, 0.219911, 0.785398
0.650000, 0.219911, 5.717699
0.650000, 0.251327, 5.749115
0.650000, 0.282743, 5.749115
0.650000, 0.282743, 5.780530
0.650000, 0.314159, 5.780530
0.650000, 0.314159, 5.811946
0.650000, 0.345575, 5.811946
0.650000, 0.345575, 5.843362
0.650000, 0.376991, 5.843362
0.650000, 0.376991, 5.874778
0.650000, 0.408407, 5.874778
0.650000, 0.408407, 5.906194
0.650000, 0.439823, 5.906194
0.650000, 0.439823, 5.937610
0.650000, 0.471239, 5.937610
0.650000, 0.471239, 5.969026
0.650000, 0.502655, 5.969026
0.650000, 0.502655, 6.000442
0.650000, 0.534071, 6.031858
0.650000, 0.565487, 6.063274
0.650000, 0.596903, 6.094690
0.650000, 0.628319, 6.157522
0.650000, 0.691150, 6.251769
0.650000, 0.691150, 6.283185
0.650000, 0.722566, 0.031416
0.650000, 0.753982, 0.125664
0.650000, 0.785398, 0.219911
0.650000, 2.010619, 3.989823
0.650000, 2.261947, 4.241150
0.650000, 3.141593, 6.283185
0.650000, 3.989823, 2.010619
0.650000, 4.241150, 2.261947
0.650000, 5.592035, 6.283185
0.650000, 5.623451, 0.094248
0.650000, 5.654867, 0.157080
0.650000, 5.686283, 0.188496
0.650000, 5.717699, 0.219911
0.650000, 5.749115, 0.251327
0.650000, 5.749115, 0.282743
0.650000, 5.780530, 0.282743
0.650000, 5.780530, 0.314159
0.650000, 5.811946, 0.314159
0.650000, 5.811946, 0.345575
0.650000, 5.843362, 0.345575
0.650000, 5.843362, 0.376991
0.650000, 5.874778, 0.376991
0.650000, 5.874778, 0.408407
0.650000, 5.906194, 0.408407
0.650000, 5.906194, 0.439823
0.650000, 5.937610, 0.439823
0.650000, 5.937610, 0.471239
0.650000, 5.969026, 0.471239
0.650000, 5.969026, 0.502655
0.650000, 6.000442, 0.502655
0.650000, 6.031858, 0.534071
0.650000, 6.063274, 0.565487
0.650000, 6.094690, 0.596903
0.650000, 6.157522, 0.628319
0.650000, 6.251769, 0.691150
0.650000, 6.283185, 0.691150
0.650000, 6.283185, 3.141593
0.650000, 6.283185, 5.592035
0.651000, 0.031416, 0.722566
0.651000, 0.062832, 5.592035
0.651000, 0.094248, 5.623451
0.651000, 0.125664, 0.753982
0.651000, 0.157080, 5.654867
0.651000, 0.188496, 0.785398
0.651000, 0.188496, 5.686283
0.651000, 0.219911, 0.785398
0.651000, 0.219911, 5.717699
0.651000, 0.251327, 5.717699
0.651000, 0.251327, 5.749115
0.651000, 0.282743, 5.749115
0.651000, 0.314159, 5.780530
0.651000, 0.345575, 5.811946
0.651000, 0.345575, 5.843362
0.651000, 0.376991, 5.843362
0.651000, 0.376991, 5.874778
0.651000, 0.408407, 5.874778
0.651000, 0.408407, 5.906194
0.651000, 0.439823, 5.906194
0.651000, 0.471239, 5.937610
0.651000, 0.502655, 5.969026
0.651000, 0.502655, 6.000442
0.651000, 0.534071, 6.000442
0.651000, 0.534071, 6.031858
0.651000, 0.565487, 6.063274
0.651000, 0.596903, 6.094690
0.651000, 0.628319, 6.157522
0.651000, 0.659734, 6.188938
0.651000, 0.691150, 6.251769
0.651000, 0.691150, 6.283185
0.651000, 0.722566, 0.031416
0.651000, 0.753982, 0.125664
0.651000, 0.785398, 0.188496
0.651000, 0.785398, 0.219911
0.651000, 2.010619, 3.989823
0.651000, 2.261947, 4.241150
0.651000, 3.141593, 6.283185
0.651000, 3.989823, 2.010619
0.651000, 4.241150, 2.261947
0.651000, 5.592035, 0.062832
0.651000, 5.592035, 6.283185
0.651000, 5.623451, 0.094248
0.651000, 5.654867, 0.157080
0.651000, 5.686283, 0.188496
0.651000, 5.717699, 0.219911
0.651000, 5.717699, 0.251327
0.651000, 5.749115, 0.251327
0.651000, 5.749115, 0.282743
0.651000, 5.780530, 0.314159
0.651000, 5.811946, 0.345575
0.651000, 5.843362, 0.345575
0.651000, 5.843362, 0.376991
0.651000, 5.874778, 0.376991
0.651000, 5.874778, 0.408407
0.651000, 5.906194, 0.408407
0.651000, 5.906194, 0.439823
0.651000, 5.937610, 0.471239
0.651000, 5.969026, 0.502655
0.651000, 6.000442, 0.502655
0.651000, 6.000442, 0.534071
0.651000, 6.031858, 0.534071
0.651000, 6.063274, 0.565487
0.651000, 6.094690, 0.596903
0.651000, 6.157522, 0.628319
0.651000, 6.188938, 0.659734
0.651000, 6.251769, 0.691150
0.651000, 6.283185, 0.691150
0.651000, 6.283185, 3.141593
0.651000, 6.283185, 5.592035
0.652000, 0.031416, 0.722566
0.652000, 0.062832, 5.592035
0.652000, 0.094248, 0.753982
0.652000, 0.094248, 5.623451
0.652000, 0.125664, 0.753982
0.652000, 0.157080, 5.654867
0.652000, 0.188496, 0.785398
0.652000, 0.188496, 5.686283
0.652000, 0.219911, 5.717699
0.652000, 0.251327, 5.717699
0.652000, 0.282743, 5.749115
0.652000, 0.314159, 5.780530
0.652000, 0.345575, 5.811946
0.652000, 0.376991, 5.843362
0.652000, 0.376991, 5.874778
0.652000, 0.408407, 5.874778
0.652000, 0.439823, 5.906194
0.652000, 0.471239, 5.937610
0.652000, 0.502655, 5.969026
0.652000, 0.534071, 6.000442
0.652000, 0.534071, 6.031858
0.652000, 0.565487, 6.063274
0.652000, 0.596903, 6.094690
0.652000, 0.628319, 6.157522
0.652000, 0.659734, 6.188938
0.652000, 0.691150, 6.251769
0.652000, 0.691150, 6.283185
0.652000, 0.722566, 0.031416
0.652000, 0.753982, 0.094248
0.652000, 0.753982, 0.125664
0.652000, 0.785398, 0.188496
0.652000, 2.010619, 3.989823
0.652000, 2.261947, 4.241150
0.652000, 3.141593, 6.283185
0.652000, 3.989823, 2.010619
0.652000, 4.241150, 2.261947
0.652000, 5.592035, 0.062832
0.652000, 5.592035, 6.283185
0.652000, 5.623451, 0.094248
0.652000, 5.654867, 0.157080
0.652000, 5.686283, 0.188496
0.652000, 5.717699, 0.219911
0.652000, 5.717699, 0.251327
0.652000, 5.749115, 0.282743
0.652000, 5.780530, 0.314159
0.652000, 5.811946, 0.345575
0.652000, 5.843362, 0.376991
0.652000, 5.874778, 0.376991
0.652000, 5.874778, 0.408407
0.652000, 5.906194, 0.439823
0.652000, 5.937610, 0.471239
0.652000, 5.969026, 0.502655
0.652000, 6.000442, 0.534071
0.652000, 6.031858, 0.534071
0.652000, 6.063274, 0.565487
0.652000, 6.094690, 0.596903
0.652000, 6.157522, 0.628319
0.652000, 6.188938, 0.659734
0.652000, 6.251769, 0.691150
0.652000, 6.283185, 0.691150
0.652000, 6.283185, 3.141593
0.652000, 6.283185, 5.592035
0.653000, 0.031416, 0.722566
0.653000, 0.062832, 5.592035
0.653000, 0.094248, 0.753982
0.653000, 0.157080, 5.654867
0.653000, 0.188496, 0.785398
0.653000, 0.188496, 5.686283
0.653000, 0.219911, 5.717699
0.653000, 0.251327, 5.717699
0.653000, 0.282743, 5.749115
0.653000, 0.314159, 5.780530
0.653000, 0.345575, 0.816814
0.653000, 0.345575, 5.811946
0.653000, 0.376991, 5.843362
0.653000, 0.408407, 5.843362
0.653000, 0.408407, 5.874778
0.653000, 0.439823, 5.906194
0.653000, 0.471239, 5.937610
0.653000, 0.502655, 5.969026
0.653000, 0.534071, 6.000442
0.653000, 0.534071, 6.031858
0.653000, 0.565487, 6.063274
0.653000, 0.596903, 6.094690
0.653000, 0.659734, 6.188938
0.653000, 0.691150, 6.251769
0.653000, 0.691150, 6.283185
0.653000, 0.722566, 0.031416
0.653000, 0.753982, 0.094248
0.653000, 0.785398, 0.188496
0.653000, 0.816814, 0.345575
0.653000, 2.010619, 3.989823
0.653000, 2.261947, 4.241150
0.653000, 3.141593, 6.283185
0.653000, 3.989823, 2.010619
0.653000, 4.241150, 2.261947
0.653000, 5.592035, 0.062832
0.653000, 5.592035, 6.283185
0.653000, 5.654867, 0.157080
0.653000, 5.686283, 0.188496
0.653000, 5.717699, 0.219911
0.653000, 5.717699, 0.251327
0.653000, 5.749115, 0.282743
0.653000, 5.780530, 0.314159
0.653000, 5.811946, 0.345575
0.653000, 5.843362, 0.376991
0.653000, 5.843362, 0.408407
0.653000, 5.874778, 0.408407
0.653000, 5.906194, 0.439823
0.653000, 5.937610, 0.471239
0.653000, 5.969026, 0.502655
0.653000, 6.000442, 0.534071
0.653000, 6.031858, 0.534071
0.653000, 6.063274, 0.565487
0.653000, 6.094690, 0.596903
0.653000, 6.188938, 0.659734
0.653000, 6.251769, 0.691150
0.653000, 6.283185, 0.691150
0.653000, 6.283185, 3.141593
0.653000, 6.283185, 5.592035
0.654000, 0.031416, 0.722566
0.654000, 0.062832, 5.592035
0.654000, 0.094248, 0.753982
0.654000, 0.157080, 5.654867
0.654000, 0.188496, 0.785398
0.654000, 0.188496, 5.686283
0.654000, 0.251327, 5.717699
0.654000, 0.282743, 5.749115
0.654000, 0.314159, 0.816814
0.654000, 0.314159, 5.780530
0.654000, 0.376991, 5.811946
0.654000, 0.376991, 5.843362
0.654000, 0.408407, 5.843362
0.654000, 0.408407, 5.874778
0.654000, 0.439823, 5.874778
0.654000, 0.439823, 5.906194
0.654000, 0.471239, 5.937610
0.654000, 0.502655, 5.969026
0.654000, 0.534071, 6.000442
0.654000, 0.565487, 6.063274
0.654000, 0.596903, 6.094690
0.654000, 0.659734, 6.188938
0.654000, 0.691150, 6.251769
0.654000, 0.691150, 6.283185
0.654000, 0.722566, 0.031416
0.654000, 0.753982, 0.094248
0.654000, 0.785398, 0.188496
0.654000, 0.816814, 0.314159
0.654000, 2.010619, 3.989823
0.654000, 2.293363, 4.303982
0.654000, 3.141593, 6.283185
0.654000, 3.989823, 2.010619
0.654000, 4.303982, 2.293363
0.654000, 5.592035, 0.062832
0.654000, 5.592035, 6.283185
0.654000, 5.654867, 0.157080
0.654000, 5.686283, 0.188496
0.654000, 5.717699, 0.251327
0.654000, 5.749115, 0.282743
0.654000, 5.780530, 0.314159
0.654000, 5.811946, 0.376991
0.654000, 5.843362, 0.376991
0.654000, 5.843362, 0.408407
0.654000, 5.874778, 0.408407
0.654000, 5.874778, 0.439823
0.654000, 5.906194, 0.439823
0.654000, 5.937610, 0.471239
0.654000, 5.969026, 0.502655
0.654000, 6.000442, 0.534071
0.654000, 6.063274, 0.565487
0.654000, 6.094690, 0.596903
0.654000, 6.188938, 0.659734
0.654000, 6.251769, 0.691150
0.654000, 6.283185, 0.691150
0.654000, 6.283185, 3.141593
0.654000, 6.283185, 5.592035
0.655000, 0.062832, 5.592035
0.655000, 0.094248, 0.753982
0.655000, 0.125664, 5.623451
0.655000, 0.157080, 5.654867
0.655000, 0.188496, 0.785398
0.655000, 0.188496, 5.686283
0.655000, 0.219911, 5.686283
0.655000, 0.251327, 5.717699
0.655000, 0.282743, 5.749115
0.655000, 0.314159, 0.816814
0.655000, 0.314159, 5.780530
0.655000, 0.345575, 5.811946
0.655000, 0.376991, 5.811946
0.655000, 0.376991, 5.843362
0.655000, 0.408407, 5.843362
0.655000, 0.408407, 5.874778
0.655000, 0.439823, 5.874778
0.655000, 0.439823, 5.906194
0.655000, 0.471239, 5.937610
0.655000, 0.502655, 5.969026
0.655000, 0.534071, 6.000442
0.655000, 0.565487, 6.031858
0.655000, 0.565487, 6.063274
0.655000, 0.596903, 6.094690
0.655000, 0.628319, 6.126106
0.655000, 0.659734, 6.188938
0.655000, 0.691150, 6.283185
0.655000, 0.753982, 0.094248
0.655000, 0.785398, 0.188496
0.655000, 0.816814, 0.314159
0.655000, 2.010619, 3.989823
0.655000, 2.293363, 4.303982
0.655000, 3.141593, 6.283185
0.655000, 3.989823, 2.010619
0.655000, 4.303982, 2.293363
0.655000, 5.592035, 0.062832
0.655000, 5.592035, 6.283185
0.655000, 5.623451, 0.125664
0.655000, 5.654867, 0.157080
0.655000, 5.686283, 0.188496
0.655000, 5.686283, 0.219911
0.655000, 5.717699, 0.251327
0.655000, 5.749115, 0.282743
0.655000, 5.780530, 0.314159
0.655000, 5.811946, 0.345575
0.655000, 5.811946, 0.376991
0.655000, 5.843362, 0.376991
0.655000, 5.843362, 0.408407
0.655000, 5.874778, 0.408407
0.655000, 5.874778, 0.439823
0.655000, 5.906194, 0.439823
0.655000, 5.937610, 0.471239
0.655000, 5.969026, 0.502655
0.655000, 6.000442, 0.534071
0.655000, 6.031858, 0.565487
0.655000, 6.063274, 0.565487
0.655000, 6.094690, 0.596903
0.655000, 6.126106, 0.628319
0.655000, 6.188938, 0.659734
0.655000, 6.283185, 0.691150
0.655000, 6.283185, 3.141593
0.655000, 6.283185, 5.592035
0.656000, 0.062832, 5.592035
0.656000, 0.094248, 0.753982
0.656000, 0.125664, 5.623451
0.656000, 0.157080, 5.654867
0.656000, 0.188496, 0.785398
0.656000, 0.219911, 5.686283
0.656000, 0.251327, 5.717699
0.656000, 0.282743, 0.816814
0.656000, 0.282743, 5.749115
0.656000, 0.314159, 0.816814
0.656000, 0.314159, 5.780530
0.656000, 0.345575, 5.811946
0.656000, 0.376991, 5.811946
0.656000, 0.376991, 5.843362
0.656000, 0.408407, 5.843362
0.656000, 0.408407, 5.874778
0.656000, 0.439823, 5.874778
0.656000, 0.439823, 5.906194
0.656000, 0.471239, 5.937610
0.656000, 0.502655, 5.969026
0.656000, 0.534071, 6.000442
0.656000, 0.565487, 6.031858
0.656000, 0.596903, 6.094690
0.656000, 0.628319, 6.126106
0.656000, 0.659734, 6.188938
0.656000, 0.691150, 6.283185
0.656000, 0.753982, 0.094248
0.656000, 0.785398, 0.188496
0.656000, 0.816814, 0.282743
0.656000, 0.816814, 0.314159
0.656000, 2.010619, 3.989823
0.656000, 2.293363, 4.303982
0.656000, 3.141593, 6.283185
0.656000, 3.989823, 2.010619
0.656000, 4.303982, 2.293363
0.656000, 5.592035, 0.062832
0.656000, 5.592035, 6.283185
0.656000, 5.623451, 0.125664
0.656000, 5.654867, 0.157080
0.656000, 5.686283, 0.219911
0.656000, 5.717699, 0.251327
0.656000, 5.749115, 0.282743
0.656000, 5.780530, 0.314159
0.656000, 5.811946, 0.345575
0.656000, 5.811946, 0.376991
0.656000, 5.843362, 0.376991
0.656000, 5.843362, 0.408407
0.656000, 5.874778, 0.408407
0.656000, 5.874778, 0.439823
0.656000, 5.906194, 0.439823
0.656000, 5.937610, 0.471239
0.656000, 5.969026, 0.502655
0.656000, 6.000442, 0.534071
0.656000, 6.031858, 0.565487
0.656000, 6.094690, 0.596903
0.656000, 6.126106, 0.628319
0.656000, 6.188938, 0.659734
0.656000, 6.283185, 0.691150
0.656000, 6.283185, 3.141593
0.656000, 6.283185, 5.592035
0.657000, 0.062832, 5.592035
0.657000, 0.094248, 0.753982
0.657000, 0.125664, 5.623451
0.657000, 0.157080, 0.785398
0.657000, 0.157080, 5.654867
0.657000, 0.188496, 0.785398
0.657000, 0.219911, 5.686283
0.657000, 0.251327, 5.717699
0.657000, 0.282743, 0.816814
0.657000, 0.282743, 5.749115
0.657000, 0.314159, 5.780530
0.657000, 0.345575, 5.780530
0.657000, 0.345575, 5.811946
0.657000, 0.376991, 5.811946
0.657000, 0.376991, 5.843362
0.657000, 0.408407, 5.843362
0.657000, 0.408407, 5.874778
0.657000, 0.439823, 5.874778
0.657000, 0.439823, 5.906194
0.657000, 0.471239, 5.906194
0.657000, 0.471239, 5.937610
0.657000, 0.502655, 5.969026
0.657000, 0.534071, 6.000442
0.657000, 0.565487, 6.031858
0.657000, 0.596903, 6.094690
0.657000, 0.628319, 6.126106
0.657000, 0.659734, 6.188938
0.657000, 0.691150, 6.283185
0.657000, 0.753982, 0.094248
0.657000, 0.785398, 0.157080
0.657000, 0.785398, 0.188496
0.657000, 0.816814, 0.282743
0.657000, 2.010619, 3.989823
0.657000, 2.293363, 4.303982
0.657000, 3.141593, 6.283185
0.657000, 3.989823, 2.010619
0.657000, 4.303982, 2.293363
0.657000, 5.592035, 0.062832
0.657000, 5.592035, 6.283185
0.657000, 5.623451, 0.125664
0.657000, 5.654867, 0.157080
0.657000, 5.686283, 0.219911
0.657000, 5.717699, 0.251327
0.657000, 5.749115, 0.282743
0.657000, 5.780530, 0.314159
0.657000, 5.780530, 0.345575
0.657000, 5.811946, 0.345575
0.657000, 5.811946, 0.376991
0.657000, 5.843362, 0.376991
0.657000, 5.843362, 0.408407
0.657000, 5.874778, 0.408407
0.657000, 5.874778, 0.439823
0.657000, 5.906194, 0.439823
0.657000, 5.906194, 0.471239
0.657000, 5.937610, 0.471239
0.657000, 5.969026, 0.502655
0.657000, 6.000442, 0.534071
0.657000, 6.031858, 0.565487
0.657000, 6.094690, 0.596903
0.657000, 6.126106, 0.628319
0.657000, 6.188938, 0.659734
0.657000, 6.283185, 0.691150
0.657000, 6.283185, 3.141593
0.657000, 6.283185, 5.592035
0.658000, 0.125664, 5.623451
0.658000, 0.157080, 0.785398
0.658000, 0.157080, 5.654867
0.658000, 0.219911, 5.686283
0.658000, 0.251327, 5.717699
0.658000, 0.282743, 0.816814
0.658000, 0.282743, 5.749115
0.658000, 0.314159, 5.780530
0.658000, 0.345575, 5.780530
0.658000, 0.345575, 5.811946
0.658000, 0.376991, 5.811946
0.658000, 0.376991, 5.843362
0.658000, 0.408407, 5.843362
0.658000, 0.408407, 5.874778
0.658000, 0.439823, 5.874778
0.658000, 0.439823, 5.906194
0.658000, 0.471239, 5.906194
0.658000, 0.471239, 5.937610
0.658000, 0.502655, 5.969026
0.658000, 0.534071, 6.000442
0.658000, 0.565487, 6.031858
0.658000, 0.596903, 6.094690
0.658000, 0.628319, 6.126106
0.658000, 0.691150, 6.283185
0.658000, 0.722566, 6.283185
0.658000, 0.785398, 0.157080
0.658000, 0.816814, 0.282743
0.658000, 2.010619, 3.989823
0.658000, 2.293363, 4.303982
0.658000, 3.141593, 6.283185
0.658000, 3.989823, 2.010619
0.658000, 4.303982, 2.293363
0.658000, 5.592035, 6.283185
0.658000, 5.623451, 0.125664
0.658000, 5.654867, 0.157080
0.658000, 5.686283, 0.219911
0.658000, 5.717699, 0.251327
0.658000, 5.749115, 0.282743
0.658000, 5.780530, 0.314159
0.658000, 5.780530, 0.345575
0.658000, 5.811946, 0.345575
0.658000, 5.811946, 0.376991
0.658000, 5.843362, 0.376991
0.658000, 5.843362, 0.408407
0.658000, 5.874778, 0.408407
0.658000, 5.874778, 0.439823
0.658000, 5.906194, 0.439823
0.658000, 5.906194, 0.471239
0.658000, 5.937610, 0.471239
0.658000, 5.969026, 0.502655
0.658000, 6.000442, 0.534071
0.658000, 6.031858, 0.565487
0.658000, 6.094690, 0.596903
0.658000, 6.126106, 0.628319
0.658000, 6.283185, 0.691150
0.658000, 6.283185, 0.722566
0.658000, 6.283185, 3.141593
0.658000, 6.283185, 5.592035
0.659000, 0.031416, 5.560619
0.659000, 0.062832, 0.753982
0.659000, 0.125664, 5.623451
0.659000, 0.157080, 0.785398
0.659000, 0.219911, 5.686283
0.659000, 0.251327, 0.816814
0.659000, 0.251327, 5.717699
0.659000, 0.282743, 0.816814
0.659000, 0.282743, 5.749115
0.659000, 0.314159, 5.780530
0.659000, 0.345575, 5.780530
0.659000, 0.345575, 5.811946
0.659000, 0.376991, 5.811946
0.659000, 0.376991, 5.843362
0.659000, 0.408407, 5.843362
0.659000, 0.408407, 5.874778
0.659000, 0.439823, 5.874778
0.659000, 0.439823, 5.906194
0.659000, 0.471239, 5.906194
0.659000, 0.471239, 5.937610
0.659000, 0.502655, 5.969026
0.659000, 0.534071, 6.000442
0.659000, 0.565487, 6.031858
0.659000, 0.628319, 6.126106
0.659000, 0.691150, 6.220353
0.659000, 0.691150, 6.283185
0.659000, 0.722566, 6.283185
