phi_12, phi_13
6.267477, 2.528982
6.267477, 3.735354
6.267477, 3.738495
6.270619, 2.528982
6.270619, 2.532124
6.270619, 3.738495
6.273761, 2.532124
6.273761, 3.738495
6.273761, 3.741637
6.276902, 2.532124
6.276902, 2.535265
6.276902, 3.741637
6.280044, 2.535265
6.280044, 3.741637
6.280044, 3.744778
6.283185, 0.000000
6.283185, 0.003142
6.283185, 0.006283
6.283185, 0.009425
6.283185, 0.012566
6.283185, 0.015708
6.283185, 0.018850
6.283185, 0.021991
6.283185, 0.025133
6.283185, 0.028274
6.283185, 0.031416
6.283185, 0.034558
6.283185, 0.037699
6.283185, 0.040841
6.283185, 0.043982
6.283185, 0.047124
6.283185, 0.050265
6.283185, 0.053407
6.283185, 0.056549
6.283185, 0.059690
6.283185, 0.062832
6.283185, 0.065973
6.283185, 0.069115
6.283185, 0.072257
6.283185, 0.075398
6.283185, 0.078540
6.283185, 0.081681
6.283185, 0.084823
6.283185, 0.087965
6.283185, 0.091106
6.283185, 0.094248
6.283185, 0.097389
6.283185, 0.100531
6.283185, 0.103673
6.283185, 0.106814
6.283185, 0.109956
6.283185, 0.113097
6.283185, 0.116239
6.283185, 0.119381
6.283185, 0.122522
6.283185, 0.125664
6.283185, 0.128805
6.283185, 0.131947
6.283185, 0.135088
6.283185, 0.138230
6.283185, 0.141372
6.283185, 0.144513
6.283185, 0.147655
6.283185, 0.150796
6.283185, 0.153938
6.283185, 0.157080
6.283185, 0.160221
6.283185, 0.163363
6.283185, 0.166504
6.283185, 0.169646
6.283185, 0.172788
6.283185, 0.175929
6.283185, 0.179071
6.283185, 0.182212
6.283185, 0.185354
6.283185, 0.188496
6.283185, 0.191637
6.283185, 0.194779
6.283185, 0.197920
6.283185, 0.201062
6.283185, 0.204204
6.283185, 0.207345
6.283185, 0.210487
6.283185, 0.213628
6.283185, 0.216770
6.283185, 0.219911
6.283185, 0.223053
6.283185, 0.226195
6.283185, 0.229336
6.283185, 0.232478
6.283185, 0.235619
6.283185, 0.238761
6.283185, 0.241903
6.283185, 0.245044
6.283185, 0.248186
6.283185, 0.251327
6.283185, 0.254469
6.283185, 0.257611
6.283185, 0.260752
6.283185, 0.263894
6.283185, 0.267035
6.283185, 0.270177
6.283185, 0.273319
6.283185, 0.276460
6.283185, 0.279602
6.283185, 0.282743
6.283185, 0.285885
6.283185, 0.289027
6.283185, 0.292168
6.283185, 0.295310
6.283185, 0.298451
6.283185, 0.301593
6.283185, 0.304734
6.283185, 0.307876
6.283185, 0.311018
6.283185, 0.314159
6.283185, 0.317301
6.283185, 0.320442
6.283185, 0.323584
6.283185, 0.326726
6.283185, 0.329867
6.283185, 0.333009
6.283185, 0.336150
6.283185, 0.339292
6.283185, 0.342434
6.283185, 0.345575
6.283185, 0.348717
6.283185, 0.351858
6.283185, 0.355000
6.283185, 0.358142
6.283185, 0.361283
6.283185, 0.364425
6.283185, 0.367566
6.283185, 0.370708
6.283185, 0.373850
6.283185, 0.376991
6.283185, 0.380133
6.283185, 0.383274
6.283185, 0.386416
6.283185, 0.389557
6.283185, 0.392699
6.283185, 0.395841
6.283185, 0.398982
6.283185, 0.402124
6.283185, 0.405265
6.283185, 0.408407
6.283185, 0.411549
6.283185, 0.414690
6.283185, 0.417832
6.283185, 0.420973
6.283185, 0.424115
6.283185, 0.427257
6.283185, 0.430398
6.283185, 0.433540
6.283185, 0.436681
6.283185, 0.439823
6.283185, 0.442965
6.283185, 0.446106
6.283185, 0.449248
6.283185, 0.452389
6.283185, 0.455531
6.283185, 0.458673
6.283185, 0.461814
6.283185, 0.464956
6.283185, 0.468097
6.283185, 0.471239
6.283185, 0.474380
6.283185, 0.477522
6.283185, 0.480664
6.283185, 0.483805
6.283185, 0.486947
6.283185, 0.490088
6.283185, 0.493230
6.283185, 0.496372
6.283185, 0.499513
6.283185, 0.502655
6.283185, 0.505796
6.283185, 0.508938
6.283185, 0.512080
6.283185, 0.515221
6.283185, 0.518363
6.283185, 0.521504
6.283185, 0.524646
6.283185, 0.527788
6.283185, 0.530929
6.283185, 0.534071
6.283185, 0.537212
6.283185, 0.540354
6.283185, 0.543496
6.283185, 0.546637
6.283185, 0.549779
6.283185, 0.552920
6.283185, 0.556062
6.283185, 0.559203
6.283185, 0.562345
6.283185, 0.565487
6.283185, 0.568628
6.283185, 0.571770
6.283185, 0.574911
6.283185, 0.578053
6.283185, 0.581195
6.283185, 0.584336
6.283185, 0.587478
6.283185, 0.590619
6.283185, 0.593761
6.283185, 0.596903
6.283185, 0.600044
6.283185, 0.603186
6.283185, 0.606327
6.283185, 0.609469
6.283185, 0.612611
6.283185, 0.615752
6.283185, 0.618894
6.283185, 0.622035
6.283185, 0.625177
6.283185, 0.628319
6.283185, 0.631460
6.283185, 0.634602
6.283185, 0.637743
6.283185, 0.640885
6.283185, 0.644026
6.283185, 0.647168
6.283185, 0.650310
6.283185, 0.653451
6.283185, 0.656593
6.283185, 0.659734
6.283185, 0.662876
6.283185, 0.666018
6.283185, 0.669159
6.283185, 0.672301
6.283185, 0.675442
6.283185, 0.678584
6.283185, 0.681726
6.283185, 0.684867
6.283185, 0.688009
6.283185, 0.691150
6.283185, 0.694292
6.283185, 0.697434
6.283185, 0.700575
6.283185, 0.703717
6.283185, 0.706858
6.283185, 0.710000
6.283185, 0.713142
6.283185, 0.716283
6.283185, 0.719425
6.283185, 0.722566
6.283185, 0.725708
6.283185, 0.728849
6.283185, 0.731991
6.283185, 0.735133
6.283185, 0.738274
6.283185, 0.741416
6.283185, 0.744557
6.283185, 0.747699
6.283185, 0.750841
6.283185, 0.753982
6.283185, 0.757124
6.283185, 0.760265
6.283185, 0.763407
6.283185, 0.766549
6.283185, 0.769690
6.283185, 0.772832
6.283185, 0.775973
6.283185, 0.779115
6.283185, 0.782257
6.283185, 0.785398
6.283185, 0.788540
6.283185, 0.791681
6.283185, 0.794823
6.283185, 0.797965
6.283185, 0.801106
6.283185, 0.804248
6.283185, 0.807389
6.283185, 0.810531
6.283185, 0.813672
6.283185, 0.816814
6.283185, 0.819956
6.283185, 0.823097
6.283185, 0.826239
6.283185, 0.829380
6.283185, 0.832522
6.283185, 0.835664
6.283185, 0.838805
6.283185, 0.841947
6.283185, 0.845088
6.283185, 0.848230
6.283185, 0.851372
6.283185, 0.854513
6.283185, 0.857655
6.283185, 0.860796
6.283185, 0.863938
6.283185, 0.867080
6.283185, 0.870221
6.283185, 0.873363
6.283185, 0.876504
6.283185, 0.879646
6.283185, 0.882788
6.283185, 0.885929
6.283185, 0.889071
6.283185, 0.892212
6.283185, 0.895354
6.283185, 0.898495
6.283185, 0.901637
6.283185, 0.904779
6.283185, 0.907920
6.283185, 0.911062
6.283185, 0.914203
6.283185, 0.917345
6.283185, 0.920487
6.283185, 0.923628
6.283185, 0.926770
6.283185, 0.929911
6.283185, 0.933053
6.283185, 0.936195
6.283185, 0.939336
6.283185, 0.942478
6.283185, 0.945619
6.283185, 0.948761
6.283185, 0.951903
6.283185, 0.955044
6.283185, 0.958186
6.283185, 0.961327
6.283185, 0.964469
6.283185, 0.967611
6.283185, 0.970752
6.283185, 0.973894
6.283185, 0.977035
6.283185, 0.980177
6.283185, 0.983319
6.283185, 0.986460
6.283185, 0.989602
6.283185, 0.992743
6.283185, 0.995885
6.283185, 0.999026
6.283185, 1.002168
6.283185, 1.005310
6.283185, 1.008451
6.283185, 1.011593
6.283185, 1.014734
6.283185, 1.017876
6.283185, 1.021018
6.283185, 1.024159
6.283185, 1.027301
6.283185, 1.030442
6.283185, 1.033584
6.283185, 1.036726
6.283185, 1.039867
6.283185, 1.043009
6.283185, 1.046150
6.283185, 1.049292
6.283185, 1.052434
6.283185, 1.055575
6.283185, 1.058717
6.283185, 1.061858
6.283185, 1.065000
6.283185, 1.068142
6.283185, 1.071283
6.283185, 1.074425
6.283185, 1.077566
6.283185, 1.080708
6.283185, 1.083849
6.283185, 1.086991
6.283185, 1.090133
6.283185, 1.093274
6.283185, 1.096416
6.283185, 1.099557
6.283185, 1.102699
6.283185, 1.105841
6.283185, 1.108982
6.283185, 1.112124
6.283185, 1.115265
6.283185, 1.118407
6.283185, 1.121549
6.283185, 1.124690
6.283185, 1.127832
6.283185, 1.130973
6.283185, 1.134115
6.283185, 1.137257
6.283185, 1.140398
6.283185, 1.143540
6.283185, 1.146681
6.283185, 1.149823
6.283185, 1.152965
6.283185, 1.156106
6.283185, 1.159248
6.283185, 1.162389
6.283185, 1.165531
6.283185, 1.168672
6.283185, 1.171814
6.283185, 1.174956
6.283185, 1.178097
6.283185, 1.181239
6.283185, 1.184380
6.283185, 1.187522
6.283185, 1.190664
6.283185, 1.193805
6.283185, 1.196947
6.283185, 1.200088
6.283185, 1.203230
6.283185, 1.206372
6.283185, 1.209513
6.283185, 1.212655
6.283185, 1.215796
6.283185, 1.218938
6.283185, 1.222080
6.283185, 1.225221
6.283185, 1.228363
6.283185, 1.231504
6.283185, 1.234646
6.283185, 1.237788
6.283185, 1.240929
6.283185, 1.244071
6.283185, 1.247212
6.283185, 1.250354
6.283185, 1.253495
6.283185, 1.256637
6.283185, 1.259779
6.283185, 1.262920
6.283185, 1.266062
6.283185, 1.269203
6.283185, 1.272345
6.283185, 1.275487
6.283185, 1.278628
6.283185, 1.281770
6.283185, 1.284911
6.283185, 1.288053
6.283185, 1.291195
6.283185, 1.294336
6.283185, 1.297478
6.283185, 1.300619
6.283185, 1.303761
6.283185, 1.306903
6.283185, 1.310044
6.283185, 1.313186
6.283185, 1.316327
6.283185, 1.319469
6.283185, 1.322611
6.283185, 1.325752
6.283185, 1.328894
6.283185, 1.332035
6.283185, 1.335177
6.283185, 1.338318
6.283185, 1.341460
6.283185, 1.344602
6.283185, 1.347743
6.283185, 1.350885
6.283185, 1.354026
6.283185, 1.357168
6.283185, 1.360310
6.283185, 1.363451
6.283185, 1.366593
6.283185, 1.369734
6.283185, 1.372876
6.283185, 1.376018
6.283185, 1.379159
6.283185, 1.382301
6.283185, 1.385442
6.283185, 1.388584
6.283185, 1.391726
6.283185, 1.394867
6.283185, 1.398009
6.283185, 1.401150
6.283185, 1.404292
6.283185, 1.407434
6.283185, 1.410575
6.283185, 1.413717
6.283185, 1.416858
6.283185, 1.420000
6.283185, 1.423141
6.283185, 1.426283
6.283185, 1.429425
6.283185, 1.432566
6.283185, 1.435708
6.283185, 1.438849
6.283185, 1.441991
6.283185, 1.445133
6.283185, 1.448274
6.283185, 1.451416
6.283185, 1.454557
6.283185, 1.457699
6.283185, 1.460841
6.283185, 1.463982
6.283185, 1.467124
6.283185, 1.470265
6.283185, 1.473407
6.283185, 1.476549
6.283185, 1.479690
6.283185, 1.482832
6.283185, 1.485973
6.283185, 1.489115
6.283185, 1.492257
6.283185, 1.495398
6.283185, 1.498540
6.283185, 1.501681
6.283185, 1.504823
6.283185, 1.507964
6.283185, 1.511106
6.283185, 1.514248
6.283185, 1.517389
6.283185, 1.520531
6.283185, 1.523672
6.283185, 1.526814
6.283185, 1.529956
6.283185, 1.533097
6.283185, 1.536239
6.283185, 1.539380
6.283185, 1.542522
6.283185, 1.545664
6.283185, 1.548805
6.283185, 1.551947
6.283185, 1.555088
6.283185, 1.558230
6.283185, 1.561372
6.283185, 1.564513
6.283185, 1.567655
6.283185, 1.570796
6.283185, 1.573938
6.283185, 1.577080
6.283185, 1.580221
6.283185, 1.583363
6.283185, 1.586504
6.283185, 1.589646
6.283185, 1.592787
6.283185, 1.595929
6.283185, 1.599071
6.283185, 1.602212
6.283185, 1.605354
6.283185, 1.608495
6.283185, 1.611637
6.283185, 1.614779
6.283185, 1.617920
6.283185, 1.621062
6.283185, 1.624203
6.283185, 1.627345
6.283185, 1.630487
6.283185, 1.633628
6.283185, 1.636770
6.283185, 1.639911
6.283185, 1.643053
6.283185, 1.646195
6.283185, 1.649336
6.283185, 1.652478
6.283185, 1.655619
6.283185, 1.658761
6.283185, 1.661903
6.283185, 1.665044
6.283185, 1.668186
6.283185, 1.671327
6.283185, 1.674469
6.283185, 1.677610
6.283185, 1.680752
6.283185, 1.683894
6.283185, 1.687035
6.283185, 1.690177
6.283185, 1.693318
6.283185, 1.696460
6.283185, 1.699602
6.283185, 1.702743
6.283185, 1.705885
6.283185, 1.709026
6.283185, 1.712168
6.283185, 1.715310
6.283185, 1.718451
6.283185, 1.721593
6.283185, 1.724734
6.283185, 1.727876
6.283185, 1.731018
6.283185, 1.734159
6.283185, 1.737301
6.283185, 1.740442
6.283185, 1.743584
6.283185, 1.746726
6.283185, 1.749867
6.283185, 1.753009
6.283185, 1.756150
6.283185, 1.759292
6.283185, 1.762433
6.283185, 1.765575
6.283185, 1.768717
6.283185, 1.771858
6.283185, 1.775000
6.283185, 1.778141
6.283185, 1.781283
6.283185, 1.784425
6.283185, 1.787566
6.283185, 1.790708
6.283185, 1.793849
6.283185, 1.796991
6.283185, 1.800133
6.283185, 1.803274
6.283185, 1.806416
6.283185, 1.809557
6.283185, 1.812699
6.283185, 1.815841
6.283185, 1.818982
6.283185, 1.822124
6.283185, 1.825265
6.283185, 1.828407
6.283185, 1.831549
6.283185, 1.834690
6.283185, 1.837832
6.283185, 1.840973
6.283185, 1.844115
6.283185, 1.847256
6.283185, 1.850398
6.283185, 1.853540
6.283185, 1.856681
6.283185, 1.859823
6.283185, 1.862964
6.283185, 1.866106
6.283185, 1.869248
6.283185, 1.872389
6.283185, 1.875531
6.283185, 1.878672
6.283185, 1.881814
6.283185, 1.884956
6.283185, 1.888097
6.283185, 1.891239
6.283185, 1.894380
6.283185, 1.897522
6.283185, 1.900664
6.283185, 1.903805
6.283185, 1.906947
6.283185, 1.910088
6.283185, 1.913230
6.283185, 1.916372
6.283185, 1.919513
6.283185, 1.922655
6.283185, 1.925796
6.283185, 1.928938
6.283185, 1.932079
6.283185, 1.935221
6.283185, 1.938363
6.283185, 1.941504
6.283185, 1.944646
6.283185, 1.947787
6.283185, 1.950929
6.283185, 1.954071
6.283185, 1.957212
6.283185, 1.960354
6.283185, 1.963495
6.283185, 1.966637
6.283185, 1.969779
6.283185, 1.972920
6.283185, 1.976062
6.283185, 1.979203
6.283185, 1.982345
6.283185, 1.985487
6.283185, 1.988628
6.283185, 1.991770
6.283185, 1.994911
6.283185, 1.998053
6.283185, 2.001195
6.283185, 2.004336
6.283185, 2.007478
6.283185, 2.010619
6.283185, 2.013761
6.283185, 2.016902
6.283185, 2.020044
6.283185, 2.023186
6.283185, 2.026327
6.283185, 2.029469
6.283185, 2.032610
6.283185, 2.035752
6.283185, 2.038894
6.283185, 2.042035
6.283185, 2.045177
6.283185, 2.048318
6.283185, 2.051460
6.283185, 2.054602
6.283185, 2.057743
6.283185, 2.060885
6.283185, 2.064026
6.283185, 2.067168
6.283185, 2.070310
6.283185, 2.073451
6.283185, 2.076593
6.283185, 2.079734
6.283185, 2.082876
6.283185, 2.086018
6.283185, 2.089159
6.283185, 2.092301
6.283185, 2.095442
6.283185, 2.098584
6.283185, 2.101725
6.283185, 2.104867
6.283185, 2.108009
6.283185, 2.111150
6.283185, 2.114292
6.283185, 2.117433
6.283185, 2.120575
6.283185, 2.123717
6.283185, 2.126858
6.283185, 2.130000
6.283185, 2.133141
6.283185, 2.136283
6.283185, 2.139425
6.283185, 2.142566
6.283185, 2.145708
6.283185, 2.148849
6.283185, 2.151991
6.283185, 2.155133
6.283185, 2.158274
6.283185, 2.161416
6.283185, 2.164557
6.283185, 2.167699
6.283185, 2.170841
6.283185, 2.173982
6.283185, 2.177124
6.283185, 2.180265
6.283185, 2.183407
6.283185, 2.186548
6.283185, 2.189690
6.283185, 2.192832
6.283185, 2.195973
6.283185, 2.199115
6.283185, 2.202256
6.283185, 2.205398
6.283185, 2.208540
6.283185, 2.211681
6.283185, 2.214823
6.283185, 2.217964
6.283185, 2.221106
6.283185, 2.224248
6.283185, 2.227389
6.283185, 2.230531
6.283185, 2.233672
6.283185, 2.236814
6.283185, 2.239956
6.283185, 2.243097
6.283185, 2.246239
6.283185, 2.249380
6.283185, 2.252522
6.283185, 2.255664
6.283185, 2.258805
6.283185, 2.261947
6.283185, 2.265088
6.283185, 2.268230
6.283185, 2.271371
6.283185, 2.274513
6.283185, 2.277655
6.283185, 2.280796
6.283185, 2.283938
6.283185, 2.287079
6.283185, 2.290221
6.283185, 2.293363
6.283185, 2.296504
6.283185, 2.299646
6.283185, 2.302787
6.283185, 2.305929
6.283185, 2.309071
6.283185, 2.312212
6.283185, 2.315354
6.283185, 2.318495
6.283185, 2.321637
6.283185, 2.324779
6.283185, 2.327920
6.283185, 2.331062
6.283185, 2.334203
6.283185, 2.337345
6.283185, 2.340487
6.283185, 2.343628
6.283185, 2.346770
6.283185, 2.349911
6.283185, 2.353053
6.283185, 2.356194
6.283185, 2.359336
6.283185, 2.362478
6.283185, 2.365619
6.283185, 2.368761
6.283185, 2.371902
6.283185, 2.375044
6.283185, 2.378186
6.283185, 2.381327
6.283185, 2.384469
6.283185, 2.387610
6.283185, 2.390752
6.283185, 2.393894
6.283185, 2.397035
6.283185, 2.400177
6.283185, 2.403318
6.283185, 2.406460
6.283185, 2.409602
6.283185, 2.412743
6.283185, 2.415885
6.283185, 2.419026
6.283185, 2.422168
6.283185, 2.425310
6.283185, 2.428451
6.283185, 2.431593
6.283185, 2.434734
6.283185, 2.437876
6.283185, 2.441017
6.283185, 2.444159
6.283185, 2.447301
6.283185, 2.450442
6.283185, 2.453584
6.283185, 2.456725
6.283185, 2.459867
6.283185, 2.463009
6.283185, 2.466150
6.283185, 2.469292
6.283185, 2.472433
6.283185, 2.475575
6.283185, 2.478717
6.283185, 2.481858
6.283185, 2.485000
6.283185, 2.488141
6.283185, 2.491283
6.283185, 2.494425
6.283185, 2.497566
6.283185, 2.500708
6.283185, 2.503849
6.283185, 2.506991
6.283185, 2.510133
6.283185, 2.513274
6.283185, 2.516416
6.283185, 2.519557
6.283185, 2.522699
6.283185, 2.525840
6.283185, 2.528982
6.283185, 2.532124
6.283185, 2.535265
6.283185, 2.541548
6.283185, 2.544690
6.283185, 2.547832
6.283185, 2.550973
6.283185, 2.554115
6.283185, 2.557256
6.283185, 2.560398
6.283185, 2.563540
6.283185, 2.566681
6.283185, 2.569823
6.283185, 2.572964
6.283185, 2.576106
6.283185, 2.579248
6.283185, 2.582389
6.283185, 2.585531
6.283185, 2.588672
6.283185, 2.591814
6.283185, 2.594956
6.283185, 2.598097
6.283185, 2.601239
6.283185, 2.604380
6.283185, 2.607522
6.283185, 2.610663
6.283185, 2.613805
6.283185, 2.616947
6.283185, 2.620088
6.283185, 2.623230
6.283185, 2.626371
6.283185, 2.629513
6.283185, 2.632655
6.283185, 2.635796
6.283185, 2.638938
6.283185, 2.642079
6.283185, 2.645221
6.283185, 2.648363
6.283185, 2.651504
6.283185, 2.654646
6.283185, 2.657787
6.283185, 2.660929
6.283185, 2.664071
6.283185, 2.667212
6.283185, 2.670354
6.283185, 2.673495
6.283185, 2.676637
6.283185, 2.679779
6.283185, 2.682920
6.283185, 2.686062
6.283185, 2.689203
6.283185, 2.692345
6.283185, 2.695486
6.283185, 2.698628
6.283185, 2.701770
6.283185, 2.704911
6.283185, 2.708053
6.283185, 2.711194
6.283185, 2.714336
6.283185, 2.717478
6.283185, 2.720619
6.283185, 2.723761
6.283185, 2.726902
6.283185, 2.730044
6.283185, 2.733186
6.283185, 2.736327
6.283185, 2.739469
6.283185, 2.742610
6.283185, 2.745752
6.283185, 2.748894
6.283185, 2.752035
6.283185, 2.755177
6.283185, 2.758318
6.283185, 2.761460
6.283185, 2.764602
6.283185, 2.767743
6.283185, 2.770885
6.283185, 2.774026
6.283185, 2.777168
6.283185, 2.780309
6.283185, 2.783451
6.283185, 2.786593
6.283185, 2.789734
6.283185, 2.792876
6.283185, 2.796017
6.283185, 2.799159
6.283185, 2.802301
6.283185, 2.805442
6.283185, 2.808584
6.283185, 2.811725
6.283185, 2.814867
6.283185, 2.818009
6.283185, 2.821150
6.283185, 2.824292
6.283185, 2.827433
6.283185, 2.830575
6.283185, 2.833717
6.283185, 2.836858
6.283185, 2.840000
6.283185, 2.843141
6.283185, 2.846283
6.283185, 2.849425
6.283185, 2.852566
6.283185, 2.855708
6.283185, 2.858849
6.283185, 2.861991
6.283185, 2.865133
6.283185, 2.868274
6.283185, 2.871416
6.283185, 2.874557
6.283185, 2.877699
6.283185, 2.880840
6.283185, 2.883982
6.283185, 2.887124
6.283185, 2.890265
6.283185, 2.893407
6.283185, 2.896548
6.283185, 2.899690
6.283185, 2.902832
6.283185, 2.905973
6.283185, 2.909115
6.283185, 2.912256
6.283185, 2.915398
6.283185, 2.918540
6.283185, 2.921681
6.283185, 2.924823
6.283185, 2.927964
6.283185, 2.931106
6.283185, 2.934248
6.283185, 2.937389
6.283185, 2.940531
6.283185, 2.943672
6.283185, 2.946814
6.283185, 2.949956
6.283185, 2.953097
6.283185, 2.956239
6.283185, 2.959380
6.283185, 2.962522
6.283185, 2.965663
6.283185, 2.968805
6.283185, 2.971947
6.283185, 2.975088
6.283185, 2.978230
6.283185, 2.981371
6.283185, 2.984513
6.283185, 2.987655
6.283185, 2.990796
6.283185, 2.993938
6.283185, 2.997079
6.283185, 3.000221
6.283185, 3.003363
6.283185, 3.006504
6.283185, 3.009646
6.283185, 3.012787
6.283185, 3.015929
6.283185, 3.019071
6.283185, 3.022212
6.283185, 3.025354
6.283185, 3.028495
6.283185, 3.031637
6.283185, 3.034779
6.283185, 3.037920
6.283185, 3.041062
6.283185, 3.044203
6.283185, 3.047345
6.283185, 3.050486
6.283185, 3.053628
6.283185, 3.056770
6.283185, 3.059911
6.283185, 3.063053
6.283185, 3.066194
6.283185, 3.069336
6.283185, 3.072478
6.283185, 3.075619
6.283185, 3.078761
6.283185, 3.081902
6.283185, 3.085044
6.283185, 3.088186
6.283185, 3.091327
6.283185, 3.094469
6.283185, 3.097610
6.283185, 3.100752
6.283185, 3.103894
6.283185, 3.107035
6.283185, 3.110177
6.283185, 3.113318
6.283185, 3.116460
6.283185, 3.119602
6.283185, 3.122743
6.283185, 3.125885
6.283185, 3.129026
6.283185, 3.132168
6.283185, 3.135309
6.283185, 3.138451
6.283185, 3.141593
6.283185, 3.144734
6.283185, 3.147876
6.283185, 3.151017
6.283185, 3.154159
6.283185, 3.157301
6.283185, 3.160442
6.283185, 3.163584
6.283185, 3.166725
6.283185, 3.169867
6.283185, 3.173009
6.283185, 3.176150
6.283185, 3.179292
6.283185, 3.182433
6.283185, 3.185575
6.283185, 3.188717
6.283185, 3.191858
6.283185, 3.195000
6.283185, 3.198141
6.283185, 3.201283
6.283185, 3.204425
6.283185, 3.207566
6.283185, 3.210708
6.283185, 3.213849
6.283185, 3.216991
6.283185, 3.220132
6.283185, 3.223274
6.283185, 3.226416
6.283185, 3.229557
6.283185, 3.232699
6.283185, 3.235840
6.283185, 3.238982
6.283185, 3.242124
6.283185, 3.245265
6.283185, 3.248407
6.283185, 3.251548
6.283185, 3.254690
6.283185, 3.257832
6.283185, 3.260973
6.283185, 3.264115
6.283185, 3.267256
6.283185, 3.270398
6.283185, 3.273540
6.283185, 3.276681
6.283185, 3.279823
6.283185, 3.282964
6.283185, 3.286106
6.283185, 3.289248
6.283185, 3.292389
6.283185, 3.295531
6.283185, 3.298672
6.283185, 3.301814
6.283185, 3.304955
6.283185, 3.308097
6.283185, 3.311239
6.283185, 3.314380
6.283185, 3.317522
6.283185, 3.320663
6.283185, 3.323805
6.283185, 3.326947
6.283185, 3.330088
6.283185, 3.333230
6.283185, 3.336371
6.283185, 3.339513
6.283185, 3.342655
6.283185, 3.345796
6.283185, 3.348938
6.283185, 3.352079
6.283185, 3.355221
6.283185, 3.358363
6.283185, 3.361504
6.283185, 3.364646
6.283185, 3.367787
6.283185, 3.370929
6.283185, 3.374071
6.283185, 3.377212
6.283185, 3.380354
6.283185, 3.383495
6.283185, 3.386637
6.283185, 3.389778
6.283185, 3.392920
6.283185, 3.396062
6.283185, 3.399203
6.283185, 3.402345
6.283185, 3.405486
6.283185, 3.408628
6.283185, 3.411770
6.283185, 3.414911
6.283185, 3.418053
6.283185, 3.421194
6.283185, 3.424336
6.283185, 3.427478
6.283185, 3.430619
6.283185, 3.433761
6.283185, 3.436902
6.283185, 3.440044
6.283185, 3.443186
6.283185, 3.446327
6.283185, 3.449469
6.283185, 3.452610
6.283185, 3.455752
6.283185, 3.458894
6.283185, 3.462035
6.283185, 3.465177
6.283185, 3.468318
6.283185, 3.471460
6.283185, 3.474601
6.283185, 3.477743
6.283185, 3.480885
6.283185, 3.484026
6.283185, 3.487168
6.283185, 3.490309
6.283185, 3.493451
6.283185, 3.496593
6.283185, 3.499734
6.283185, 3.502876
6.283185, 3.506017
6.283185, 3.509159
6.283185, 3.512301
6.283185, 3.515442
6.283185, 3.518584
6.283185, 3.521725
6.283185, 3.524867
6.283185, 3.528009
6.283185, 3.531150
6.283185, 3.534292
6.283185, 3.537433
6.283185, 3.540575
6.283185, 3.543717
6.283185, 3.546858
6.283185, 3.550000
6.283185, 3.553141
6.283185, 3.556283
6.283185, 3.559424
6.283185, 3.562566
6.283185, 3.565708
6.283185, 3.568849
6.283185, 3.571991
6.283185, 3.575132
6.283185, 3.578274
6.283185, 3.581416
6.283185, 3.584557
6.283185, 3.587699
6.283185, 3.590840
6.283185, 3.593982
6.283185, 3.597124
6.283185, 3.600265
6.283185, 3.603407
6.283185, 3.606548
6.283185, 3.609690
6.283185, 3.612832
6.283185, 3.615973
6.283185, 3.619115
6.283185, 3.622256
6.283185, 3.625398
6.283185, 3.628540
6.283185, 3.631681
6.283185, 3.634823
6.283185, 3.637964
6.283185, 3.641106
6.283185, 3.644247
6.283185, 3.647389
6.283185, 3.650531
6.283185, 3.653672
6.283185, 3.656814
6.283185, 3.659955
6.283185, 3.663097
6.283185, 3.666239
6.283185, 3.669380
6.283185, 3.672522
6.283185, 3.675663
6.283185, 3.678805
6.283185, 3.681947
6.283185, 3.685088
6.283185, 3.688230
6.283185, 3.691371
6.283185, 3.694513
6.283185, 3.697655
6.283185, 3.700796
6.283185, 3.703938
6.283185, 3.707079
6.283185, 3.710221
6.283185, 3.713363
6.283185, 3.716504
6.283185, 3.719646
6.283185, 3.722787
6.283185, 3.725929
6.283185, 3.729070
6.283185, 3.732212
6.283185, 3.735354
6.283185, 3.738495
6.283185, 3.741637
6.283185, 3.744778
6.283185, 3.747920
6.283185, 3.751062
6.283185, 3.754203
6.283185, 3.757345
6.283185, 3.760486
6.283185, 3.763628
6.283185, 3.766770
6.283185, 3.769911
6.283185, 3.773053
6.283185, 3.776194
6.283185, 3.779336
6.283185, 3.782478
6.283185, 3.785619
6.283185, 3.788761
6.283185, 3.791902
6.283185, 3.795044
6.283185, 3.798186
6.283185, 3.801327
6.283185, 3.804469
6.283185, 3.807610
6.283185, 3.810752
6.283185, 3.813893
6.283185, 3.817035
6.283185, 3.820177
6.283185, 3.823318
6.283185, 3.826460
6.283185, 3.829601
6.283185, 3.832743
6.283185, 3.835885
6.283185, 3.839026
6.283185, 3.842168
6.283185, 3.845309
6.283185, 3.848451
6.283185, 3.851593
6.283185, 3.854734
6.283185, 3.857876
6.283185, 3.861017
6.283185, 3.864159
6.283185, 3.867301
6.283185, 3.870442
6.283185, 3.873584
6.283185, 3.876725
6.283185, 3.879867
6.283185, 3.883009
6.283185, 3.886150
6.283185, 3.889292
6.283185, 3.892433
6.283185, 3.895575
6.283185, 3.898716
6.283185, 3.901858
6.283185, 3.905000
6.283185, 3.908141
6.283185, 3.911283
6.283185, 3.914424
6.283185, 3.917566
6.283185, 3.920708
6.283185, 3.923849
6.283185, 3.926991
6.283185, 3.930132
6.283185, 3.933274
6.283185, 3.936416
6.283185, 3.939557
6.283185, 3.942699
6.283185, 3.945840
